comparison,feature,group_a,group_b,group_a_count,group_b_count,group_a_median,group_b_median,median_difference,rank_biserial_effect,absolute_effect,mann_whitney_p_value,adjusted_significance_flag
Missed Failure vs Detected Failure,sensor_553,Missed Failure,Detected Failure,15,54,0.1543,0.23435,-0.08005000000000001,-0.36049382716049383,0.36049382716049383,0.03407910491881989,False
Missed Failure vs Detected Failure,sensor_049,Missed Failure,Detected Failure,19,64,142.1173,138.23860000000002,3.8786999999999807,0.35526315789473695,0.35526315789473695,0.01950284189038786,False
Missed Failure vs Detected Failure,sensor_104,Missed Failure,Detected Failure,19,64,-0.0105,-0.00745,-0.0030500000000000006,-0.3495065789473685,0.3495065789473685,0.021552283241780257,False
Missed Failure vs Detected Failure,sensor_286,Missed Failure,Detected Failure,19,64,2.0833,1.7896,0.29369999999999985,0.34292763157894735,0.34292763157894735,0.024164871982683488,False
Missed Failure vs Detected Failure,sensor_317,Missed Failure,Detected Failure,19,64,6.0207,5.40795,0.6127500000000001,0.32894736842105265,0.32894736842105265,0.030590785872882567,False
Missed Failure vs Detected Failure,sensor_349,Missed Failure,Detected Failure,19,64,0.0217,0.025050000000000003,-0.0033500000000000023,-0.32401315789473684,0.32401315789473684,0.033172920383039275,False
Missed Failure vs Detected Failure,sensor_125,Missed Failure,Detected Failure,19,64,15.77,15.83,-0.0600000000000005,-0.3207236842105263,0.3207236842105263,0.03475141012203186,False
Missed Failure vs Detected Failure,sensor_151,Missed Failure,Detected Failure,19,64,6.988,5.526,1.4620000000000006,0.3207236842105263,0.3207236842105263,0.035017055663305055,False
Missed Failure vs Detected Failure,sensor_545,Missed Failure,Detected Failure,19,64,0.0025,0.0026,-9.999999999999983e-05,-0.3207236842105263,0.3207236842105263,0.013225155586603905,False
Missed Failure vs Detected Failure,sensor_453,Missed Failure,Detected Failure,19,64,5.6196,4.944850000000001,0.6747499999999995,0.3157894736842106,0.3157894736842106,0.037926843482268525,False
Missed Failure vs Detected Failure,sensor_566,Missed Failure,Detected Failure,16,48,0.0877,0.1492,-0.0615,-0.30989583333333337,0.30989583333333337,0.06264263277679553,False
Missed Failure vs Detected Failure,sensor_008,Missed Failure,Detected Failure,19,64,0.123,0.1221,0.000899999999999998,0.30838815789473695,0.30838815789473695,0.04257242290847978,False
Missed Failure vs Detected Failure,sensor_253,Missed Failure,Detected Failure,19,64,2.638,3.14895,-0.5109500000000002,-0.305921052631579,0.305921052631579,0.04436430512709081,False
Missed Failure vs Detected Failure,sensor_424,Missed Failure,Detected Failure,19,64,108.0697,72.06165,36.00805,0.3042763157894737,0.3042763157894737,0.04552484972040536,False
Missed Failure vs Detected Failure,sensor_426,Missed Failure,Detected Failure,19,64,4.0341,6.3624,-2.3283000000000005,-0.30098684210526316,0.30098684210526316,0.04791803362281483,False
Missed Failure vs Detected Failure,sensor_288,Missed Failure,Detected Failure,19,64,0.1285,0.19145,-0.06295,-0.29769736842105265,0.29769736842105265,0.05041485822364177,False
Missed Failure vs Detected Failure,sensor_501,Missed Failure,Detected Failure,19,64,388.0851,0.0,388.0851,0.29769736842105265,0.29769736842105265,0.03173969905416143,False
Missed Failure vs Detected Failure,sensor_181,Missed Failure,Detected Failure,19,64,19.83,17.475,2.354999999999997,0.296875,0.296875,0.05105126207052743,False
Missed Failure vs Detected Failure,sensor_455,Missed Failure,Detected Failure,19,64,8.8089,6.8302499999999995,1.97865,0.29605263157894735,0.29605263157894735,0.05170545252122417,False
Missed Failure vs Detected Failure,sensor_153,Missed Failure,Detected Failure,19,64,0.4309,0.6470499999999999,-0.2161499999999999,-0.29276315789473684,0.29276315789473684,0.054367088548249745,False
Missed Failure vs Detected Failure,sensor_211,Missed Failure,Detected Failure,19,64,0.0731,0.08605,-0.012950000000000003,-0.2919407894736842,0.2919407894736842,0.05504369682075686,False
Missed Failure vs Detected Failure,sensor_309,Missed Failure,Detected Failure,19,64,0.2297,0.21345,0.016249999999999987,0.29111842105263164,0.29111842105263164,0.055696508965211514,False
Missed Failure vs Detected Failure,sensor_544,Missed Failure,Detected Failure,19,64,0.0084,0.0078,0.0005999999999999998,0.290296052631579,0.290296052631579,0.026543019418067505,False
Missed Failure vs Detected Failure,sensor_291,Missed Failure,Detected Failure,19,63,0.0825,0.1157,-0.03319999999999999,-0.28905597326649957,0.28905597326649957,0.05795448430476031,False
Missed Failure vs Detected Failure,sensor_525,Missed Failure,Detected Failure,19,64,4.5843,5.5428999999999995,-0.9585999999999997,-0.287828947368421,0.287828947368421,0.058573153390051036,False
Missed Failure vs Detected Failure,sensor_427,Missed Failure,Detected Failure,19,64,1.1654,1.32845,-0.16304999999999992,-0.2845394736842105,0.2845394736842105,0.06152331048516277,False
Missed Failure vs Detected Failure,sensor_542,Missed Failure,Detected Failure,19,64,8.8345,9.990950000000002,-1.1564500000000013,-0.2828947368421053,0.2828947368421053,0.06300727139845194,False
Missed Failure vs Detected Failure,sensor_414,Missed Failure,Detected Failure,19,64,12.2969,20.363500000000002,-8.066600000000001,-0.28125,0.28125,0.06456881650698,False
Missed Failure vs Detected Failure,sensor_483,Missed Failure,Detected Failure,19,64,383.826,220.1957,163.63030000000003,0.28042763157894735,0.28042763157894735,0.05773003683863144,False
Missed Failure vs Detected Failure,sensor_154,Missed Failure,Detected Failure,19,64,0.0114,0.0129,-0.0014999999999999996,-0.2779605263157895,0.2779605263157895,0.06775710821421475,False
Missed Failure vs Detected Failure,sensor_289,Missed Failure,Detected Failure,19,64,0.0037,0.00415,-0.0004499999999999999,-0.2779605263157895,0.2779605263157895,0.06763593880675121,False
Missed Failure vs Detected Failure,sensor_279,Missed Failure,Detected Failure,19,64,0.0011,0.001,0.00010000000000000005,0.27549342105263164,0.27549342105263164,0.06750807205232154,False
Missed Failure vs Detected Failure,sensor_270,Missed Failure,Detected Failure,19,64,3.3484,3.81665,-0.4682500000000003,-0.2713815789473685,0.2713815789473685,0.07454449282319224,False
Missed Failure vs Detected Failure,sensor_391,Missed Failure,Detected Failure,19,64,0.7999,0.93245,-0.13254999999999995,-0.2713815789473685,0.2713815789473685,0.07458713762018376,False
Missed Failure vs Detected Failure,sensor_434,Missed Failure,Detected Failure,19,64,275.569,149.94275,125.62625000000003,0.26973684210526305,0.26973684210526305,0.07617731241299933,False
Missed Failure vs Detected Failure,sensor_140,Missed Failure,Detected Failure,19,64,377.64,326.111,51.528999999999996,0.26480263157894735,0.26480263157894735,0.08188867791546754,False
Missed Failure vs Detected Failure,sensor_568,Missed Failure,Detected Failure,16,48,0.0382,0.06225,-0.024050000000000002,-0.26302083333333337,0.26302083333333337,0.11434861400214753,False
Missed Failure vs Detected Failure,sensor_487,Missed Failure,Detected Failure,19,64,479.6562,254.65204999999997,225.00415000000004,0.25986842105263164,0.25986842105263164,0.0864406381753774,False
Missed Failure vs Detected Failure,sensor_408,Missed Failure,Detected Failure,19,64,1.1293,1.2438,-0.11450000000000005,-0.2549342105263158,0.2549342105263158,0.09396322794039286,False
Missed Failure vs Detected Failure,sensor_351,Missed Failure,Detected Failure,19,64,0.0224,0.017050000000000003,0.005349999999999997,0.2549342105263157,0.2549342105263157,0.09399945913116675,False
Missed Failure vs Detected Failure,sensor_429,Missed Failure,Detected Failure,19,63,2.298,3.2099,-0.9119000000000002,-0.25396825396825395,0.25396825396825395,0.09587077161759618,False
Missed Failure vs Detected Failure,sensor_048,Missed Failure,Detected Failure,19,64,1.3338,1.22865,0.10515000000000008,0.2483552631578947,0.2483552631578947,0.10283744601526339,False
Missed Failure vs Detected Failure,sensor_018,Missed Failure,Detected Failure,19,64,0.9751,0.97045,0.004649999999999932,0.24424342105263164,0.24424342105263164,0.1086542632842552,False
Missed Failure vs Detected Failure,sensor_156,Missed Failure,Detected Failure,19,63,0.29,0.4,-0.11000000000000004,-0.24310776942355894,0.24310776942355894,0.11079021239644105,False
Missed Failure vs Detected Failure,sensor_096,Missed Failure,Detected Failure,19,64,0.0001,0.0001,0.0,-0.23930921052631582,0.23930921052631582,0.09998614364481619,False
Missed Failure vs Detected Failure,sensor_469,Missed Failure,Detected Failure,19,64,145.3239,71.17815,74.14575,0.2393092105263157,0.2393092105263157,0.11587403067877475,False
Missed Failure vs Detected Failure,sensor_546,Missed Failure,Detected Failure,19,64,7.3894,7.116,0.27340000000000053,0.2393092105263157,0.2393092105263157,0.07291832458947889,False
Missed Failure vs Detected Failure,sensor_240,Missed Failure,Detected Failure,19,64,0.0044,0.00405,0.0003500000000000005,0.23684210526315796,0.23684210526315796,0.11960335022804539,False
Missed Failure vs Detected Failure,sensor_366,Missed Failure,Detected Failure,19,64,0.0045,0.00515,-0.0006500000000000004,-0.23684210526315785,0.23684210526315785,0.11974326378125474,False
Missed Failure vs Detected Failure,sensor_296,Missed Failure,Detected Failure,19,64,201.9191,236.3056,-34.38650000000001,-0.23519736842105265,0.23519736842105265,0.12245765757104903,False
Missed Failure vs Detected Failure,sensor_486,Missed Failure,Detected Failure,19,64,91.2393,131.10845,-39.869150000000005,-0.23519736842105265,0.23519736842105265,0.12189631523575828,False
Missed Failure vs Detected Failure,sensor_511,Missed Failure,Detected Failure,19,64,49.5289,64.91210000000001,-15.38320000000001,-0.23519736842105265,0.23519736842105265,0.12245765757104903,False
Missed Failure vs Detected Failure,sensor_590,Missed Failure,Detected Failure,19,64,67.7994,85.5065,-17.707099999999997,-0.2310855263157895,0.2310855263157895,0.12906258960046413,False
Missed Failure vs Detected Failure,sensor_213,Missed Failure,Detected Failure,19,64,0.0474,0.038650000000000004,0.008749999999999994,0.23026315789473695,0.23026315789473695,0.1304997510566358,False
Missed Failure vs Detected Failure,sensor_378,Missed Failure,Detected Failure,19,64,0.0015,0.0014,0.00010000000000000005,0.2294407894736843,0.2294407894736843,0.12933909925819984,False
Missed Failure vs Detected Failure,sensor_419,Missed Failure,Detected Failure,19,64,0.0,300.30355,-300.30355,-0.22944078947368418,0.22944078947368418,0.12073799332557487,False
Missed Failure vs Detected Failure,sensor_203,Missed Failure,Detected Failure,19,64,7.269,9.242999999999999,-1.9739999999999984,-0.22861842105263153,0.22861842105263153,0.1333079422890228,False
Missed Failure vs Detected Failure,sensor_133,Missed Failure,Detected Failure,19,64,2.2881,2.3248,-0.03670000000000018,-0.22697368421052633,0.22697368421052633,0.1360697608427803,False
Missed Failure vs Detected Failure,sensor_425,Missed Failure,Detected Failure,19,64,2.6021,2.8732499999999996,-0.27114999999999956,-0.22697368421052633,0.22697368421052633,0.13613347767034864,False
Missed Failure vs Detected Failure,sensor_152,Missed Failure,Detected Failure,19,64,10.531,11.875,-1.3439999999999994,-0.22368421052631582,0.22368421052631582,0.14192299373883582,False
Missed Failure vs Detected Failure,sensor_161,Missed Failure,Detected Failure,19,64,478.0,537.5,-59.5,-0.22286184210526316,0.22286184210526316,0.14338480859412872,False
Missed Failure vs Detected Failure,sensor_228,Missed Failure,Detected Failure,19,64,0.0158,0.0176,-0.0017999999999999995,-0.22121710526315785,0.22121710526315785,0.1463497359410605,False
Missed Failure vs Detected Failure,sensor_484,Missed Failure,Detected Failure,19,64,218.5615,139.93065,78.63084999999998,0.2203947368421053,0.2203947368421053,0.14787852404386734,False
Missed Failure vs Detected Failure,sensor_183,Missed Failure,Detected Failure,19,64,11.96,9.67,2.290000000000001,0.21957236842105265,0.21957236842105265,0.14941081291536498,False
Missed Failure vs Detected Failure,sensor_066,Missed Failure,Detected Failure,19,64,24.2974,28.6735,-4.376100000000001,-0.21875,0.21875,0.15095941071443394,False
Missed Failure vs Detected Failure,sensor_432,Missed Failure,Detected Failure,19,64,17.9572,19.005699999999997,-1.048499999999997,-0.21875,0.21875,0.1509508347719794,False
Missed Failure vs Detected Failure,sensor_540,Missed Failure,Detected Failure,19,64,3.5956,2.974,0.6215999999999999,0.21875,0.21875,0.15089937557378078,False
Missed Failure vs Detected Failure,sensor_570,Missed Failure,Detected Failure,16,48,15.4662,20.9194,-5.453199999999999,-0.21875,0.21875,0.18957258293391033,False
Missed Failure vs Detected Failure,sensor_017,Missed Failure,Detected Failure,19,64,10.0528,9.9086,0.14419999999999966,0.2171052631578947,0.2171052631578947,0.15406702930067834,False
Missed Failure vs Detected Failure,sensor_046,Missed Failure,Detected Failure,19,64,135.08,137.6,-2.519999999999982,-0.2154605263157895,0.2154605263157895,0.15722302907642594,False
Missed Failure vs Detected Failure,sensor_052,Missed Failure,Detected Failure,19,64,199.5721,178.9219,20.650200000000012,0.2138157894736843,0.2138157894736843,0.160427786750582,False
Missed Failure vs Detected Failure,sensor_065,Missed Failure,Detected Failure,19,64,18.9973,22.1177,-3.1204,-0.21217105263157898,0.21217105263157898,0.16368167330795225,False
Missed Failure vs Detected Failure,sensor_368,Missed Failure,Detected Failure,19,64,0.0028,0.0033,-0.0005,-0.21217105263157898,0.21217105263157898,0.16332779721969604,False
Missed Failure vs Detected Failure,sensor_322,Missed Failure,Detected Failure,19,64,1.8723,2.17895,-0.30664999999999987,-0.21052631578947367,0.21052631578947367,0.16698282701061162,False
Missed Failure vs Detected Failure,sensor_574,Missed Failure,Detected Failure,19,64,0.3001,0.27545,0.024650000000000005,0.21052631578947367,0.21052631578947367,0.16693606171322262,False
Missed Failure vs Detected Failure,sensor_094,Missed Failure,Detected Failure,19,64,-0.0011,0.0,-0.0011,-0.20970394736842102,0.20970394736842102,0.16850789945174438,False
Missed Failure vs Detected Failure,sensor_229,Missed Failure,Detected Failure,19,64,0.0136,0.016050000000000002,-0.0024500000000000025,-0.20970394736842102,0.20970394736842102,0.16861295536203502,False
Missed Failure vs Detected Failure,sensor_105,Missed Failure,Detected Failure,19,64,-0.0003,0.0001,-0.00039999999999999996,-0.20888157894736847,0.20888157894736847,0.16974580312500365,False
Missed Failure vs Detected Failure,sensor_369,Missed Failure,Detected Failure,19,64,0.0025,0.0031,-0.0005999999999999998,-0.20888157894736847,0.20888157894736847,0.16999278305122645,False
Missed Failure vs Detected Failure,sensor_268,Missed Failure,Detected Failure,19,64,0.0837,0.0683,0.015399999999999997,0.20888157894736836,0.20888157894736836,0.17027549140660236,False
Missed Failure vs Detected Failure,sensor_132,Missed Failure,Detected Failure,19,64,0.9983,0.99775,0.0005499999999999394,0.2080592105263157,0.2080592105263157,0.1716734925269292,False
Missed Failure vs Detected Failure,sensor_543,Missed Failure,Detected Failure,19,64,0.1097,0.1096,0.00010000000000000286,0.2080592105263157,0.2080592105263157,0.11912208359534496,False
Missed Failure vs Detected Failure,sensor_039,Missed Failure,Detected Failure,19,64,86.7952,86.9247,-0.12950000000000728,-0.20723684210526316,0.20723684210526316,0.17368978877663643,False
Missed Failure vs Detected Failure,sensor_144,Missed Failure,Detected Failure,19,64,0.0044,0.00365,0.0007500000000000002,0.20723684210526305,0.20723684210526305,0.17325594768419228,False
Missed Failure vs Detected Failure,sensor_275,Missed Failure,Detected Failure,19,64,131.3385,96.3016,35.03690000000002,0.20394736842105265,0.20394736842105265,0.1806525453628639,False
Missed Failure vs Detected Failure,sensor_114,Missed Failure,Detected Failure,19,64,0.9501,0.94735,0.002749999999999919,0.2014802631578947,0.2014802631578947,0.1860378914239097,False
Missed Failure vs Detected Failure,sensor_057,Missed Failure,Detected Failure,18,64,0.9314,0.9323,-0.0009000000000000119,-0.1987847222222222,0.1987847222222222,0.2014338663238463,False
Missed Failure vs Detected Failure,sensor_020,Missed Failure,Detected Failure,19,63,12.5167,12.4896,0.02710000000000079,0.19799498746867172,0.19799498746867172,0.1946278361925704,False
Missed Failure vs Detected Failure,sensor_035,Missed Failure,Detected Failure,19,64,50.458,50.3583,0.09969999999999857,0.19736842105263164,0.19736842105263164,0.19518163300942182,False
Missed Failure vs Detected Failure,sensor_037,Missed Failure,Detected Failure,19,64,49.542,49.6417,-0.09969999999999857,-0.19736842105263153,0.19736842105263153,0.19518163300942182,False
Missed Failure vs Detected Failure,sensor_131,Missed Failure,Detected Failure,19,64,0.8253,0.7701,0.05520000000000003,0.19407894736842102,0.19407894736842102,0.20274791110779733,False
Missed Failure vs Detected Failure,sensor_130,Missed Failure,Detected Failure,19,64,-0.1419,0.0,-0.1419,-0.19243421052631582,0.19243421052631582,0.20489030273107145,False
Missed Failure vs Detected Failure,sensor_485,Missed Failure,Detected Failure,19,64,153.5164,118.45840000000001,35.05799999999999,0.1924342105263157,0.1924342105263157,0.20581837284203552,False
Missed Failure vs Detected Failure,sensor_319,Missed Failure,Detected Failure,19,64,3.1338,2.7267,0.4070999999999998,0.19078947368421062,0.19078947368421062,0.21060754828889983,False
Missed Failure vs Detected Failure,sensor_339,Missed Failure,Detected Failure,19,64,2.2163,2.62275,-0.40645,-0.1891447368421053,0.1891447368421053,0.21458685610691974,False
Missed Failure vs Detected Failure,sensor_417,Missed Failure,Detected Failure,19,64,3.5484,3.00565,0.5427499999999998,0.1891447368421053,0.1891447368421053,0.21453633392644533,False
Missed Failure vs Detected Failure,sensor_107,Missed Failure,Detected Failure,19,64,0.0007,0.0,0.0007,0.18667763157894735,0.18667763157894735,0.22047399290329706,False
Missed Failure vs Detected Failure,sensor_026,Missed Failure,Detected Failure,19,64,1.2858,1.2793999999999999,0.006400000000000183,0.18503289473684204,0.18503289473684204,0.22474584460656633,False
Missed Failure vs Detected Failure,sensor_042,Missed Failure,Detected Failure,19,64,2.987,3.093,-0.10599999999999987,-0.1842105263157895,0.1842105263157895,0.22678321372839982,False
Missed Failure vs Detected Failure,sensor_406,Missed Failure,Detected Failure,19,64,0.0288,0.02245,0.006349999999999998,0.18421052631578938,0.18421052631578938,0.226756391819126,False
Missed Failure vs Detected Failure,sensor_074,Missed Failure,Detected Failure,10,44,465.37095,466.1577,-0.7867499999999836,-0.18181818181818177,0.18181818181818177,0.3790817298275835,False
Missed Failure vs Detected Failure,sensor_095,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.17927631578947367,0.17927631578947367,0.22736751451601445,False
Missed Failure vs Detected Failure,sensor_588,Missed Failure,Detected Failure,19,64,0.0138,0.0177,-0.0039000000000000007,-0.17845394736842102,0.17845394736842102,0.24162679276312338,False
Missed Failure vs Detected Failure,sensor_092,Missed Failure,Detected Failure,19,64,0.0118,0.01355,-0.0017499999999999998,0.1768092105263157,0.1768092105263157,0.24613431061180624,False
Missed Failure vs Detected Failure,sensor_100,Missed Failure,Detected Failure,19,64,0.0,-0.0037,0.0037,0.17598684210526305,0.17598684210526305,0.248306124743779,False
Missed Failure vs Detected Failure,sensor_189,Missed Failure,Detected Failure,19,64,53.404,41.722,11.682000000000002,0.17598684210526305,0.17598684210526305,0.2483607431993683,False
Missed Failure vs Detected Failure,sensor_589,Missed Failure,Detected Failure,19,64,0.0043,0.0053,-0.001,-0.1751644736842105,0.1751644736842105,0.2503225248682772,False
Missed Failure vs Detected Failure,sensor_495,Missed Failure,Detected Failure,19,64,0.177,0.26255,-0.08555000000000001,-0.17105263157894735,0.17105263157894735,0.2619324755628296,False
Missed Failure vs Detected Failure,sensor_003,Missed Failure,Detected Failure,19,64,2194.9555,2205.1056,-10.150099999999838,-0.16940789473684215,0.16940789473684215,0.266522253963717,False
Missed Failure vs Detected Failure,sensor_413,Missed Failure,Detected Failure,19,64,31.0275,24.655050000000003,6.372449999999997,0.16940789473684204,0.16940789473684204,0.266522253963717,False
Missed Failure vs Detected Failure,sensor_223,Missed Failure,Detected Failure,19,64,0.0018,0.00255,-0.0007500000000000002,-0.1685855263157895,0.1685855263157895,0.2686558694813296,False
Missed Failure vs Detected Failure,sensor_587,Missed Failure,Detected Failure,19,64,0.0233,0.02,0.003300000000000001,0.16858552631578938,0.16858552631578938,0.26878408633893525,False
Missed Failure vs Detected Failure,sensor_325,Missed Failure,Detected Failure,19,64,16.0858,12.8269,3.258899999999999,0.16776315789473695,0.16776315789473695,0.2712686126909516,False
Missed Failure vs Detected Failure,sensor_287,Missed Failure,Detected Failure,19,64,3.3973,3.6026,-0.20529999999999982,-0.16611842105263153,0.16611842105263153,0.2760185713558905,False
Missed Failure vs Detected Failure,sensor_062,Missed Failure,Detected Failure,19,64,10.5095,10.45435,0.055149999999999366,0.16447368421052633,0.16447368421052633,0.2808249439501431,False
Missed Failure vs Detected Failure,sensor_200,Missed Failure,Detected Failure,19,64,7.62,8.875,-1.255,-0.16447368421052633,0.16447368421052633,0.2808224196734638,False
Missed Failure vs Detected Failure,sensor_303,Missed Failure,Detected Failure,19,64,0.4147,0.3844,0.030299999999999994,0.16447368421052633,0.16447368421052633,0.28081737104710924,False
Missed Failure vs Detected Failure,sensor_361,Missed Failure,Detected Failure,19,64,0.0006,0.0008500000000000001,-0.0002500000000000001,-0.16447368421052633,0.16447368421052633,0.2797017673881971,False
Missed Failure vs Detected Failure,sensor_541,Missed Failure,Detected Failure,19,64,2.2295,1.7855,0.44399999999999973,0.16447368421052633,0.16447368421052633,0.28075425500455453,False
Missed Failure vs Detected Failure,sensor_336,Missed Failure,Detected Failure,19,64,2.2397,2.596,-0.35630000000000006,-0.16282894736842102,0.16282894736842102,0.2856878291605838,False
Missed Failure vs Detected Failure,sensor_420,Missed Failure,Detected Failure,19,64,223.1884,374.52805,-151.33965,-0.16282894736842102,0.16282894736842102,0.27521639022594613,False
Missed Failure vs Detected Failure,sensor_217,Missed Failure,Detected Failure,19,64,0.0795,0.093,-0.013499999999999998,-0.16200657894736847,0.16200657894736847,0.2881329018337546,False
Missed Failure vs Detected Failure,sensor_367,Missed Failure,Detected Failure,19,64,0.0037,0.00445,-0.0007499999999999998,-0.16036184210526316,0.16036184210526316,0.29267510873627256,False
Missed Failure vs Detected Failure,sensor_091,Missed Failure,Detected Failure,19,63,8805.1702,8722.9301,82.2401000000009,0.15956558061821213,0.15956558061821213,0.2964546840472023,False
Missed Failure vs Detected Failure,sensor_269,Missed Failure,Detected Failure,19,64,22.328,17.942,4.385999999999999,0.15953947368421062,0.15953947368421062,0.29551250373485605,False
Missed Failure vs Detected Failure,sensor_188,Missed Failure,Detected Failure,19,64,20.22,18.16,2.0599999999999987,0.15871710526315796,0.15871710526315796,0.29808268038190044,False
Missed Failure vs Detected Failure,sensor_304,Missed Failure,Detected Failure,19,64,0.0432,0.03975,0.0034500000000000017,0.15871710526315796,0.15871710526315796,0.29807507389694643,False
Missed Failure vs Detected Failure,sensor_084,Missed Failure,Detected Failure,19,64,7.4675,7.3882,0.07929999999999993,0.1578947368421053,0.1578947368421053,0.30061636339457276,False
Missed Failure vs Detected Failure,sensor_460,Missed Failure,Detected Failure,19,64,3.1239,2.91085,0.21304999999999996,0.1578947368421053,0.1578947368421053,0.30061636339457276,False
Missed Failure vs Detected Failure,sensor_488,Missed Failure,Detected Failure,19,64,93.4407,100.08845,-6.647749999999988,-0.15707236842105265,0.15707236842105265,0.3019969717741423,False
Missed Failure vs Detected Failure,sensor_032,Missed Failure,Detected Failure,19,64,3.4152,3.43295,-0.017749999999999932,-0.15625,0.15625,0.3056984253882121,False
Missed Failure vs Detected Failure,sensor_033,Missed Failure,Detected Failure,19,64,85.4465,85.09665000000001,0.34984999999998934,0.15625,0.15625,0.3056476589396592,False
Missed Failure vs Detected Failure,sensor_068,Missed Failure,Detected Failure,19,64,0.9982,1.00705,-0.008850000000000025,0.1546052631578947,0.1546052631578947,0.3108525352388033,False
Missed Failure vs Detected Failure,sensor_477,Missed Failure,Detected Failure,19,64,15.9738,16.00275,-0.028949999999998255,-0.1546052631578947,0.1546052631578947,0.3108525352388033,False
Missed Failure vs Detected Failure,sensor_562,Missed Failure,Detected Failure,19,64,40.2051,24.7524,15.4527,0.15378289473684204,0.15378289473684204,0.3134039262006826,False
Missed Failure vs Detected Failure,sensor_458,Missed Failure,Detected Failure,19,64,4.4178,4.87555,-0.4577499999999999,-0.1529605263157895,0.1529605263157895,0.31605587372891364,False
Missed Failure vs Detected Failure,sensor_169,Missed Failure,Detected Failure,19,64,0.123,0.118,0.0050000000000000044,0.15296052631578938,0.15296052631578938,0.3159974593129268,False
Missed Failure vs Detected Failure,sensor_341,Missed Failure,Detected Failure,19,64,0.0491,0.04635,0.0027499999999999955,-0.15131578947368418,0.15131578947368418,0.32130590735234266,False
Missed Failure vs Detected Failure,sensor_578,Missed Failure,Detected Failure,19,64,13.705,13.283,0.4220000000000006,0.15049342105263164,0.15049342105263164,0.32391415459167483,False
Missed Failure vs Detected Failure,sensor_090,Missed Failure,Detected Failure,19,63,0.1904,0.1845,0.005900000000000016,0.14703425229741018,0.14703425229741018,0.33621465433369624,False
Missed Failure vs Detected Failure,sensor_311,Missed Failure,Detected Failure,19,64,0.3265,0.3085,0.018000000000000016,0.1455592105263157,0.1455592105263157,0.340110916534466,False
Missed Failure vs Detected Failure,sensor_108,Missed Failure,Detected Failure,19,64,0.025,0.001,0.024,0.14391447368421062,0.14391447368421062,0.34568500075918907,False
Missed Failure vs Detected Failure,sensor_120,Missed Failure,Detected Failure,19,64,0.9754,0.96995,0.005450000000000066,0.14309210526315796,0.14309210526315796,0.3484160879758297,False
Missed Failure vs Detected Failure,sensor_054,Missed Failure,Detected Failure,18,64,4.602,4.593500000000001,0.00849999999999973,0.13888888888888884,0.13888888888888884,0.37298733817344143,False
Missed Failure vs Detected Failure,sensor_276,Missed Failure,Detected Failure,19,64,0.0667,0.0968,-0.030100000000000002,-0.13815789473684215,0.13815789473684215,0.36538816153202125,False
Missed Failure vs Detected Failure,sensor_297,Missed Failure,Detected Failure,19,64,1119.8614,1637.1784499999999,-517.3170499999999,-0.13815789473684215,0.13815789473684215,0.3654410018140313,False
Missed Failure vs Detected Failure,sensor_393,Missed Failure,Detected Failure,19,64,0.0036,0.0049,-0.0013,-0.13815789473684215,0.13815789473684215,0.3651388861738193,False
Missed Failure vs Detected Failure,sensor_497,Missed Failure,Detected Failure,19,63,19.246,23.8732,-4.627200000000002,-0.1378446115288221,0.1378446115288221,0.3674851117011002,False
Missed Failure vs Detected Failure,sensor_440,Missed Failure,Detected Failure,19,64,68.0054,66.5484,1.4569999999999936,0.13651315789473695,0.13651315789473695,0.3712110641471543,False
Missed Failure vs Detected Failure,sensor_007,Missed Failure,Detected Failure,19,64,100.6867,101.6389,-0.9522000000000048,-0.13651315789473684,0.13651315789473684,0.3711558343129261,False
Missed Failure vs Detected Failure,sensor_560,Missed Failure,Detected Failure,19,64,0.4201,0.27865,0.14144999999999996,0.1356907894736843,0.1356907894736843,0.3740745542603171,False
Missed Failure vs Detected Failure,sensor_355,Missed Failure,Detected Failure,19,64,0.041,0.04475,-0.0037499999999999964,-0.13569078947368418,0.13569078947368418,0.37408709136042895,False
Missed Failure vs Detected Failure,sensor_472,Missed Failure,Detected Failure,19,64,6.8514,7.8416999999999994,-0.9902999999999995,-0.13486842105263153,0.13486842105263153,0.377037322415107,False
Missed Failure vs Detected Failure,sensor_157,Missed Failure,Detected Failure,19,64,0.049,0.04705,0.0019500000000000003,0.13404605263157898,0.13404605263157898,0.37996397977804885,False
Missed Failure vs Detected Failure,sensor_015,Missed Failure,Detected Failure,19,64,8.5539,7.9215,0.6324000000000005,0.13322368421052633,0.13322368421052633,0.38291963282800556,False
Missed Failure vs Detected Failure,sensor_295,Missed Failure,Detected Failure,19,64,285.0805,329.21315000000004,-44.13265000000007,-0.13322368421052633,0.13322368421052633,0.38291963282800556,False
Missed Failure vs Detected Failure,sensor_012,Missed Failure,Detected Failure,19,64,0.9659,0.9649,0.0010000000000000009,0.13157894736842102,0.13157894736842102,0.38882298950348215,False
Missed Failure vs Detected Failure,sensor_435,Missed Failure,Detected Failure,19,64,9.5665,11.4032,-1.8367000000000004,-0.13157894736842102,0.13157894736842102,0.3888478811478996,False
Missed Failure vs Detected Failure,sensor_473,Missed Failure,Detected Failure,19,64,117.9138,138.2019,-20.2881,-0.13157894736842102,0.13157894736842102,0.3888578369800275,False
