monitoring_rank,feature,reference_count,current_count,reference_missing_rate,current_missing_rate,missing_rate_difference,reference_mean,current_mean,absolute_mean_shift,standardised_mean_shift,reference_std,current_std,standard_deviation_ratio,reference_median,current_median,absolute_median_shift,psi,ks_statistic,ks_p_value,wasserstein_distance,reference_constant,current_constant,overall_severity,feature_health_score,drift_detected,notes,psi_severity,ks_statistic_severity,standardised_mean_shift_severity,missing_rate_difference_severity,constant_sensor_change_severity,measurement_availability_severity,severity_rank
348,sensor_544,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.00846906474820144,0.008478025477707006,8.960729505565895e-06,0.0059575812517573936,0.001504088509564619,0.0016481942639195125,1.0958093579191075,0.0078,0.0078,0.0,0.022366038437122336,0.023382567831085443,0.9990351211026561,7.756775794813826e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
349,sensor_045,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,10.030337619808307,10.034464012738853,0.004126392930546174,0.023484629920433087,0.1757061084005397,0.17258398153249932,0.9822309713847671,10.03295,10.0364,0.0034500000000008413,0.02233384889128326,0.03771799515679375,0.8610882432214616,0.011216613811008243,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
350,sensor_038,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,66.22249385474859,66.21638849840255,0.00610535634604048,0.020175763849756383,0.30260843611699,0.31064311288879026,1.0265513971616245,66.2322,66.2301,0.0021000000000128694,0.02233331163797562,0.021007728416656213,0.9998732119705084,0.011084523362201146,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
351,sensor_161,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,558.5934504792332,542.3578274760383,16.23562300319486,0.028306934099757042,573.5563924365165,580.5325912451679,1.0121630565026325,444.5,420.0,24.5,0.02227792686594434,0.06549520766773159,0.22511666484300577,24.2573564555547,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
352,sensor_352,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.026881832927818327,0.030378064516129035,0.003496231588310708,0.1827544761815982,0.019130757622793308,0.03926603854031555,2.0525082861084445,0.025,0.026,0.0009999999999999974,0.022262733326958148,0.049621955367187276,0.5649279693663378,0.002834979323668015,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
353,sensor_498,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,11.799213744855965,11.909092026578074,0.1098782817221089,0.02263269146529307,4.854848213285007,5.35558945035336,1.1031425113761752,10.8995,10.9502,0.050700000000000855,0.022261218336049785,0.03415227704633389,0.9372667475071904,0.2845599493387281,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
354,sensor_341,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,18.324883506805445,0.05629583333333333,18.268587673472112,0.06245278228281083,292.51839558956306,0.046283071588886976,0.0001582227726075301,0.0469,0.0444,0.0024999999999999953,0.022239224191424514,0.06045349099792652,0.3119779366680411,15.882647100203215,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
355,sensor_184,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,26.68799392971246,26.5542178343949,0.13377609531755752,0.019274189145284636,6.940686028822405,6.411586625196339,0.9237684284480109,27.187,27.255,0.06799999999999784,0.02218967442456872,0.03515903217272748,0.9107706665162887,0.4424646122599081,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
356,sensor_410,1248,313,0.0039904229848363925,0.0031847133757961785,0.000805709609040214,4.566336939102564,4.636623642172523,0.07028670306995899,0.039644236075251,1.7729362456762634,1.794090383504367,1.0119316968558192,4.4662500000000005,4.5923,0.12604999999999933,0.02212140307952478,0.05000204800524288,0.5484950899457759,0.08648026720414101,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
357,sensor_039,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,86.83888930566641,86.82731821086261,0.011571094803798587,0.025558601161990175,0.45272801631282933,0.4225701032957166,0.9333862453162739,86.8261,86.797,0.02909999999999968,0.02209640601159036,0.059476425906896946,0.3289824835179172,0.031057285764242618,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
358,sensor_196,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,0.29169520000000004,0.26867092651757185,0.023024273482428192,0.05467906535131817,0.4210802312456341,0.2676507669150764,0.6356289064516645,0.259,0.26,0.0010000000000000009,0.0220487478614671,0.0286261980830671,0.9852416799518436,0.032367342818293926,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
359,sensor_256,1253,314,0.0,0.0,0.0,0.40402529928172387,0.40314108280254773,0.0008842164791761364,0.00735132696255403,0.12027984657465679,0.12074034241976327,1.0038285370178008,0.406,0.40045,0.005550000000000055,0.021947359482026977,0.039662771132720986,0.8170541113522127,0.0060364907950994,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
360,sensor_474,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,39.6453625,38.55278525641026,1.0925772435897372,0.048313700204430016,22.61423238060238,21.83091376355869,0.9653616977193712,34.4094,33.803799999999995,0.6056000000000026,0.0218782635808879,0.051282051282051294,0.5172222213742833,1.4563860062765448,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
361,sensor_174,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.5760824421388667,0.5766303514376997,0.0005479092988329715,0.005676059425109732,0.09652987359665972,0.09262865864709857,0.9595854132590913,0.5767,0.5785,0.0018000000000000238,0.021850714526731804,0.041010839161730706,0.785455587739504,0.0061898292687081495,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
362,sensor_226,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,1040.5558760493827,1043.0777322259137,2.521856176530946,0.0059076343389152085,426.8808852841123,458.41593936738747,1.073873193132756,966.7002,968.6992,1.9990000000000236,0.021786183992787145,0.0400749217286685,0.8258727474650199,21.726054163773384,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
363,sensor_036,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,64.56754094173984,64.50873386581469,0.058807075925145114,0.022358441043131443,2.6301957194466725,2.343012051675823,0.8908128145569084,64.1658,64.1715,0.005699999999990268,0.021595702802046115,0.04972602495225514,0.5551763527563558,0.10671108155202338,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
364,sensor_458,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,5.271776357827475,5.231326433121019,0.04044992470645603,0.008121264155677923,4.980742398112461,1.9498796237200742,0.39148373231649464,4.78035,4.82225,0.04190000000000005,0.02154132548918224,0.05666347856168985,0.3858885898894168,0.2437273682090485,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
365,sensor_501,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,236.13933277378098,260.27245063694266,24.133117863161687,0.07513118144266406,321.21307558006043,329.8538631560478,1.0269004851698003,0.0,0.0,0.0,0.02152848493114711,0.060886322788902714,0.3008268145154222,24.412918626484345,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
366,sensor_497,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,29.903133086419754,29.71558903654485,0.18754404987490503,0.0075830869209778905,24.73188713636952,24.211278652959372,0.9789499086527624,21.6397,22.6181,0.978399999999997,0.02152533973790411,0.04629561270388144,0.6694203885845554,1.2959778720161639,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
367,sensor_435,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,14.965989376996808,13.805769968051118,1.1602194089456894,0.032499994059818946,35.69906526168002,26.850656247974943,0.752138915995565,10.25395,10.1115,0.1424500000000002,0.021414536806692613,0.042332268370607024,0.7519566228860755,1.5460549357164863,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
368,sensor_027,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,1.938165415335463,1.9397223642172525,0.0015569488817894772,0.00788990991032147,0.19733417738429415,0.15447570574334782,0.7828127280887459,1.9867,1.9845,0.0021999999999999797,0.021401396669729567,0.06469648562300323,0.23729109416522415,0.014130646412177929,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
369,sensor_416,1240,313,0.010375099760574621,0.0031847133757961785,0.007190386384778443,6.5960883064516125,6.767402555910543,0.1713142494589306,0.058805659920749015,2.913227224893092,6.649473228957438,2.2825110146365106,6.1924,6.0076,0.18480000000000008,0.021378408655213323,0.05863650417396682,0.3469999178329456,0.28489295301306894,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
370,sensor_367,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.004830135891286971,0.004749681528662421,8.045436262454995e-05,0.03350986887209114,0.0024009154715480476,0.00231003158087541,0.9621461514369608,0.0043,0.0042,0.00010000000000000026,0.02135790527756575,0.03804599632395994,0.854074727559819,0.00012557537517497453,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
371,sensor_060,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,3.15614046474359,2.176645512820513,0.9794949519230771,0.09900095066800456,9.893793396063149,7.888084322256452,0.7972760301822361,1.00135,0.6918,0.30955,0.021256514410265503,0.049679487179487114,0.5585565005135955,0.9557007225443619,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
372,sensor_104,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,-0.009787529976019185,-0.009795222929936306,7.692953917120757e-06,0.002559931678607004,0.0030051403251929384,0.0032956757583441176,1.0966794897115248,-0.0101,-0.0102,0.00010000000000000113,0.021187123539528927,0.03792889255474596,0.8566183640786041,0.00018667351034718394,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
373,sensor_473,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,137.9579045673077,137.61041025641023,0.3474943108974742,0.007175299706844527,48.42923990561662,44.72685029459957,0.9235505323182316,138.5545,135.4927,3.0617999999999768,0.021013780033177453,0.03766025641025644,0.8645927080119562,3.1855776743209616,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
374,sensor_441,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,11.563027635782747,11.380972204472842,0.1820554313099052,0.029665250590704476,6.136992868246721,6.305581628154621,1.0274709069290582,12.11495,12.0037,0.11125000000000007,0.020984668351411943,0.04712460063897761,0.624333201512861,0.29360475746016296,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
375,sensor_521,1253,314,0.0,0.0,0.0,2.801381085395052,2.27547898089172,0.5259021045033321,0.08289048266186122,6.344541467428384,1.2058671469288846,0.19006371904408964,2.2334,2.1391,0.09430000000000005,0.02087583418543317,0.07182507205636407,0.14378163803937208,0.49666306236165597,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
376,sensor_291,1243,314,0.007980845969672785,0.0,0.007980845969672785,0.12505848753016893,0.11696847133757961,0.008090016192589325,0.027904061348527527,0.2899225346283231,0.1774008815444151,0.6118906271699118,0.0821,0.0852,0.0030999999999999917,0.02079678623485527,0.04341253695856029,0.723101934466997,0.017168605492379207,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
377,sensor_025,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,-310.9066155750799,-249.36421725239617,61.54239832268374,0.021121976703825786,2913.6666130086523,2862.4445254893753,0.9824200588733846,-96.95835,-46.5,50.458349999999996,0.02047110730358896,0.034345047923322714,0.9249722482152264,169.12674482560624,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
378,sensor_334,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,6.245855884707766,6.0958092948717955,0.15004658983597086,0.040102534947264026,3.741573694363371,1.381252266137781,0.36916345339358636,5.9881,5.968999999999999,0.019100000000000783,0.020446922981530963,0.03059370573381781,0.9715110976940845,0.2136331765198601,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
379,sensor_322,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,2.271967731629393,2.2308710191082803,0.0410967125211128,0.017583383517644834,2.3372471219701523,0.7573177193695936,0.324021243731909,2.0789999999999997,2.06805,0.010949999999999793,0.02041033003532052,0.0542266132150343,0.44125069561685737,0.10032656194733199,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
380,sensor_008,1245,313,0.006384676775738229,0.0031847133757961785,0.00319996339994205,0.12197999999999999,0.12119105431309904,0.000788945686900952,0.09884339518882436,0.007981774456389307,0.012092842626740727,1.5150569203393818,0.1224,0.1222,0.00019999999999999185,0.020241971627810437,0.0445795963406341,0.6933698686625324,0.0006650449248046844,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
381,sensor_013,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,199.96661830535572,199.91772929936306,0.048889005992663215,0.01435484443023994,3.4057496220351613,2.586697507067365,0.7595090051046212,199.5251,199.57155,0.046449999999993,0.019985374690429165,0.037345919442789755,0.8689994497360303,0.18396831390950458,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
382,sensor_317,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,5.966023242811502,6.0206525477707,0.05462930495919771,0.053590595109515,1.0193823160119804,1.0160670148821422,0.9967477352924776,5.8239,5.86145,0.03754999999999953,0.0199478357553949,0.06657882419975181,0.20817490738912553,0.06818731233736226,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
383,sensor_303,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,0.4022145367412141,0.4078533546325879,0.005638817891373771,0.037449657353397905,0.1505706137218408,0.32346481825782747,2.148259944369927,0.3822,0.379,0.0031999999999999806,0.019857812433567906,0.06629392971246006,0.21342100523139598,0.025443559775992077,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
384,sensor_325,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,13.38389424920128,13.125940445859872,0.25795380334140816,0.03856889271126657,6.6881309057144875,6.325542594700354,0.9457863017148289,12.5,12.54155,0.041550000000000864,0.01931016879260452,0.03731100303209134,0.8696640762049069,0.3487132266400535,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
385,sensor_290,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,2.58089024,2.569462738853503,0.011427501146497043,0.006441134075868936,1.7741442751997714,0.7045149674364595,0.3971012827336886,2.5437,2.5687,0.025000000000000355,0.019247020232741854,0.04697579617834391,0.6269327268494855,0.08038751048345578,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
386,sensor_279,1245,313,0.006384676775738229,0.0031847133757961785,0.00319996339994205,0.001115020080321285,0.0011271565495207668,1.2136469199481833e-05,0.03581991656282636,0.00033881902483483083,0.0003452013966655565,1.018837111740809,0.0011,0.0011,0.0,0.019130381470487987,0.03265714615651105,0.9492028415750688,2.179627074521966e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
387,sensor_137,1248,313,0.0039904229848363925,0.0031847133757961785,0.000805709609040214,137.75969551282049,139.92939297124605,2.16969745842556,0.04033660633622606,53.78978688340888,54.43768283800625,1.012044962289992,133.9,139.0,5.099999999999994,0.01900666143416246,0.04831756369296303,0.5928477499008736,2.746643640637633,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
388,sensor_153,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,1.35105528,0.5823936305732484,0.7686616494267515,0.02941291647376745,26.133472690894124,0.3843541066781037,0.014707349123640466,0.4664,0.47225,0.005850000000000022,0.018588361407134334,0.03167898089171972,0.9600660438202133,0.5030888040192242,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
389,sensor_151,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,6.7801064,6.950261146496816,0.1701547464968156,0.052185057304247176,3.260602848527815,3.1675111154357305,0.9714495332867307,5.9295,6.1745,0.2450000000000001,0.01777133573803711,0.06366878980891721,0.2525232925637394,0.2389257445633823,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
390,sensor_358,1242,313,0.008778930566640064,0.0031847133757961785,0.005594217190843885,0.0009999194847020935,0.0009945686900958467,5.35079460624679e-06,0.01067170569950731,0.0005014001282375904,0.0004998101138572366,0.9968288512690601,0.0009,0.0009,0.0,0.017725948500484822,0.027544977954757077,0.9905219443160589,1.9980190400610746e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
391,sensor_065,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,20.490187900641025,20.74979358974359,0.259605689102564,0.052064860277478246,4.986197748711945,4.944893700978624,0.9917163237771726,19.960900000000002,20.28225,0.3213499999999989,0.01766286600242644,0.04326923076923078,0.7293080789533639,0.36547677497317144,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
392,sensor_525,1253,314,0.0,0.0,0.0,5.816166161213088,5.175470063694267,0.6406960975188207,0.0277547770055619,23.08417384835875,2.098084448879051,0.09088843562960004,4.9067,4.8185,0.08819999999999961,0.017577030926456908,0.035362264323585135,0.9071650173462737,0.5503921042163218,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
393,sensor_044,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,355.51835455271566,355.6208378980892,0.10248334537351411,0.01666563897591713,6.149379902061292,6.573484958824704,1.0689671257131552,353.73635,353.61,0.12635000000000218,0.017410096222543442,0.03284426446348265,0.9460322248452221,0.3474668308949593,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
394,sensor_368,1247,314,0.004788507581803671,0.0,0.004788507581803671,0.0037249398556535684,0.003965286624203822,0.00024034676855025318,0.09315373140682089,0.0025801088686465065,0.0031244637235462694,1.2109813510254412,0.0032,0.0033,9.999999999999983e-05,0.017369268319123624,0.041694972392340324,0.7673840622981805,0.0002560454849243642,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
395,sensor_362,1253,314,0.0,0.0,0.0,40.109188188347964,39.24692929936306,0.8622588889849041,0.04717624504225773,18.27739550302367,10.893476562153753,0.5960081435208655,39.8289,39.47625,0.352649999999997,0.017184398238093673,0.0548263784750993,0.4271253056267076,0.9921438121304431,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
396,sensor_443,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,1.3413209896249003,1.3610220447284345,0.01970105510353415,0.029383004948481412,0.6704915013994288,0.6126504130276786,0.9137333012409165,1.2577,1.3151,0.057399999999999896,0.017129096183954497,0.04850722483292494,0.5872967357080653,0.056104247691134576,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
397,sensor_391,1253,314,0.0,0.0,0.0,1.5594061452513968,0.9229315286624206,0.6364746165889762,0.028001038678645562,22.730393107680356,0.3573885923412706,0.01572293935473174,0.8827,0.8662,0.01650000000000007,0.017056217285845797,0.028649712028710694,0.9848662244885119,0.4220399429459403,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
398,sensor_511,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,56.17973709032774,54.10522165605096,2.0745154342767833,0.05316995002741404,39.01668956256642,31.87261475372452,0.8168969513062917,46.9294,47.49465,0.5652499999999989,0.01692851781372055,0.044850743608934485,0.6840211694966264,2.4453636710283893,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
399,sensor_102,1247,314,0.004788507581803671,0.0,0.004788507581803671,-1.2910986367281477e-05,1.5286624203821653e-05,2.8197610571103132e-05,0.1310314042434414,0.00021519734703228234,0.00024065023871253788,1.1182769770690402,0.0,0.0,0.0,0.01692524472819645,0.030059403715413824,0.9753719142886392,2.9333688042396778e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
400,sensor_295,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,400.7699375399361,405.9940009584665,5.224063418530363,0.011124222232446333,469.6115655882162,506.4770528280929,1.0785020854281995,278.89054999999996,275.1586,3.7319499999999834,0.01685721565752352,0.03674121405750799,0.8821868428021246,14.056250872043222,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
401,sensor_106,1247,314,0.004788507581803671,0.0,0.004788507581803671,-0.0005304731355252606,-0.0003684713375796179,0.00016200179794564266,0.049642110169216706,0.0032633946742679104,0.0029487084226480663,0.9035708876706925,-0.0003,-0.0001,0.00019999999999999998,0.016633486486793542,0.04297447632279261,0.7342671468633419,0.0002550979908837765,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
402,sensor_471,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,5.3911559647718175,5.274059935897436,0.1170960288743812,0.02383366321214268,4.913052090738765,5.262621991812755,1.0711512710669073,4.0746,3.8889500000000004,0.18564999999999987,0.016503331317719677,0.044163535956970715,0.7055830793742118,0.21305365580795774,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
403,sensor_253,1253,314,0.0,0.0,0.0,5.052573982442139,3.019171337579618,2.033402644862521,0.028255229003551298,71.96553404705904,1.1981360718432108,0.016648748428098048,2.8794,2.8396,0.03980000000000006,0.016076124688869785,0.0374743926677884,0.8661871094367236,1.354892394997573,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
404,sensor_468,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,6.34415216,5.884432907348242,0.45971925265175795,0.05009360693667525,9.177204053860647,6.271035405882373,0.6833274458187826,5.6434,5.6546,0.011200000000000543,0.016033083457700138,0.0286261980830671,0.9852416799518436,0.6905688042396787,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
405,sensor_020,1243,314,0.007980845969672785,0.0,0.007980845969672785,12.479705390185035,12.48629331210191,0.006587921916874961,0.028832506667679992,0.22848939194939094,0.17024043039311385,0.7450692959558538,12.4998,12.4993,0.0005000000000006111,0.015819162215785176,0.035961896172707286,0.8967951107759483,0.01712327021716409,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
406,sensor_012,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.9641857713828935,0.9650181528662422,0.000832381483348632,0.06330549156098887,0.013148645762377675,0.009152821546610486,0.6961037442197681,0.9658,0.966,0.00019999999999997797,0.015736169746033018,0.04203261594546026,0.7583950408258989,0.0008063790517243995,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
407,sensor_353,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.023067721005677208,0.024501290322580645,0.0014335693169034366,0.11545170755592865,0.012417047328719394,0.015731778845495998,1.2669500589814102,0.0219,0.0225,0.0005999999999999998,0.0157331964764586,0.04297674175234811,0.7411627380557513,0.0013566505444383306,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
408,sensor_055,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,4.8389816,4.836690095846645,0.002291504153355106,0.04097416811547587,0.05592558089030755,0.07243699603920012,1.2952390459971808,4.844,4.84,0.004000000000000448,0.015532981144887707,0.039721405750798744,0.8170781763188257,0.004459351243135022,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
409,sensor_101,1247,314,0.004788507581803671,0.0,0.004788507581803671,-2.141138732959102e-05,-2.0700636942675162e-05,7.10750386915858e-07,0.0019765311764400567,0.00035959482723464816,0.0003394952363830007,0.9441048943717654,0.0,0.0,0.0,0.015427777541450301,0.04097477257519955,0.785550260023123,2.216751285820351e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
410,sensor_486,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,201.64865604217357,198.97614193548387,2.672514106689704,0.012252501066758103,218.1198836162865,221.28557233778443,1.014513526547937,111.8012,115.32915,3.527950000000004,0.015203568508649143,0.0450932684509327,0.6853804471522255,7.694875935294654,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
411,sensor_079,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,-0.013656609894566098,-0.013586774193548387,6.983570101771162e-05,0.00146831390449719,0.047561833204614504,0.04916608191548032,1.0337297493131565,-0.0134,-0.010849999999999999,0.002550000000000002,0.01506784998873566,0.06599952907935014,0.22283967961627613,0.003538690492294096,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
412,sensor_162,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,4077.944089456869,4022.4760383386583,55.4680511182105,0.012967516033704784,4277.461541133983,4089.1668467091536,0.9559798042333979,2623.0,2577.0,46.0,0.014810079094281246,0.02635782747603832,0.9944499691403866,156.80932283635013,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
413,sensor_434,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,204.49496869009585,209.61664728434502,5.121678594249175,0.023181048197719118,220.94249365104722,244.50205696675656,1.1066321056053567,152.0274,142.0619,9.965499999999992,0.014733518814547378,0.03514376996805102,0.9118013787478495,15.130750342083827,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
