wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity_percentile,neighbour_count,failed_neighbour_count,passed_neighbour_count,historical_raw_failure_rate,historical_weighted_failure_rate,historical_failure_rate_lower_95,historical_failure_rate_upper_95,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity,similarity_strength,historical_evidence_level,top_risk_features,top_protective_features,historical_evidence_text
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,0.5737343819395179,0.8236233040702314,10,1,9,0.1,0.02201105315878782,0.01787574951572113,0.4041563854975721,0.2615981596001197,0.7057539707973695,0.035550455159297174,0.05758050997199294,0.2842667873365782,Weak,Limited Failure Evidence,nan,"sensor_034, sensor_032, sensor_104, sensor_317, sensor_060","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 2.20%, and the mean analytical similarity score was 26.16%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,0.7056532509985585,0.8523543495610535,10,1,9,0.1,0.08887096797953305,0.01787574951572113,0.4041563854975721,0.3314119215835799,0.4461689864153344,0.21375208405537172,0.29452898271089845,0.33551002590276663,Weak,Limited Failure Evidence,"sensor_153, sensor_206, sensor_034","sensor_104, sensor_564, sensor_060, sensor_184, sensor_578","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.89%, and the mean analytical similarity score was 33.14%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,0.6862834813956502,0.5163607342378291,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.2089014926956073,0.7337324225250933,0.02329639407679723,,0.2089014926956073,Weak,No Retrieved Failure Evidence,"sensor_015, sensor_082, sensor_011","sensor_032, sensor_104, sensor_065, sensor_282, sensor_022","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 20.89%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,0.699815879037195,0.5945730247406225,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.3456690616549456,0.7255318757548758,0.17829495745762977,,0.3456690616549456,Weak,No Retrieved Failure Evidence,"sensor_153, sensor_520, sensor_386, sensor_426","sensor_104, sensor_060, sensor_389, sensor_206, sensor_130","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 34.57%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,0.6248375195450239,0.6145251396648045,10,1,9,0.1,0.0876945512198195,0.01787574951572113,0.4041563854975721,0.5657747875251861,0.9308690091402679,0.4297199891968835,0.4961536608350993,0.5735104682685291,Strong,Limited Failure Evidence,sensor_153,"sensor_131, sensor_104, sensor_060, sensor_520, sensor_248","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.77%, and the mean analytical similarity score was 56.58%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,0.7552387145704018,0.1276935355147646,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.021845202169790922,0.06521726956302656,0.0006701086283434914,,0.021845202169790922,Very Weak,No Retrieved Failure Evidence,"sensor_104, sensor_511, sensor_342, sensor_432","sensor_214, sensor_352, sensor_548, sensor_281, sensor_424","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 2.18%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,0.6891680886047432,0.24102154828411815,10,1,9,0.1,0.048249397600124005,0.01787574951572113,0.4041563854975721,0.23982510528690204,0.8221797918215025,0.08985244982426566,0.11571416859479339,0.25361520936380305,Weak,Limited Failure Evidence,"sensor_133, sensor_489, sensor_512","sensor_520, sensor_104, sensor_511, sensor_478, sensor_248","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 4.82%, and the mean analytical similarity score was 23.98%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,0.6222579523542577,0.8731045490822028,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5946793106124477,0.7601504371783333,0.48355231076289346,,0.5946793106124477,Strong,No Retrieved Failure Evidence,"sensor_424, sensor_489","sensor_104, sensor_032, sensor_060, sensor_059, sensor_470","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 59.47%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,0.6002372789164179,0.4277733439744613,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.22917139123996857,0.5154902909798089,0.09099430448342695,,0.22917139123996857,Weak,No Retrieved Failure Evidence,"sensor_424, sensor_153","sensor_034, sensor_214, sensor_104, sensor_520, sensor_352","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 22.92%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,0.784185371336444,0.17637669592976857,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.40117620988175534,0.6123969605962727,0.16858226114531077,,0.40117620988175534,Moderate,No Retrieved Failure Evidence,"sensor_060, sensor_153, sensor_288, sensor_034, sensor_068","sensor_104, sensor_511, sensor_478, sensor_253","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 40.12%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,0.5836286134896815,0.7964884277733439,10,2,8,0.2,0.11028751002618814,0.056680947980693314,0.5098431532792765,0.42190621960123503,0.6793028834204194,0.20340328313916584,0.2326549321219117,0.4692190414710658,Moderate,Limited Failure Evidence,sensor_342,"sensor_104, sensor_214, sensor_352, sensor_060, sensor_432","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 11.03%, and the mean analytical similarity score was 42.19%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,0.6127697982081817,0.3966480446927374,10,3,7,0.3,0.2669245019453143,0.10778928748621183,0.6032267800204347,0.6427769116600215,0.8788427406407118,0.4861045307691189,0.5719096900226618,0.6731485780760327,Strong,Moderate Failure Evidence,"sensor_511, sensor_386","sensor_131, sensor_104, sensor_214, sensor_352, sensor_130","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 26.69%, and the mean analytical similarity score was 64.28%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,0.5888203379458561,0.9664804469273743,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.3468951728090185,0.4774279675213272,0.2644680992868173,,0.3468951728090185,Weak,No Retrieved Failure Evidence,"sensor_478, sensor_206, sensor_342, sensor_432","sensor_104, sensor_248, sensor_520, sensor_352, sensor_214","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 34.69%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000546,0,Pass,Engineering Review,0.0387746331375065,0.3485351562965452,0.6514648437034548,0.27853152434158024,10,1,9,0.1,0.08182098675681918,0.01787574951572113,0.4041563854975721,0.6066752999105252,0.8092747708917933,0.4963877167966838,0.4963877167966838,0.6189294758120631,Strong,Limited Failure Evidence,sensor_317,"sensor_032, sensor_104, sensor_034, sensor_060, sensor_352","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.18%, and the mean analytical similarity score was 60.67%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000628,0,Pass,Engineering Review,0.0463148261190744,0.3493846219653509,0.6506153780346491,0.699122106943336,10,1,9,0.1,0.12333005076547705,0.01787574951572113,0.4041563854975721,0.5267021037984931,0.6495819719975172,0.3852616278884894,0.6495819719975172,0.5130487851097126,Moderate,Limited Failure Evidence,"sensor_153, sensor_426, sensor_511, sensor_589, sensor_103","sensor_060, sensor_432, sensor_461, sensor_065, sensor_342","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 12.33%, and the mean analytical similarity score was 52.67%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000019,0,Pass,High Risk,0.0933540879499722,0.2587157052241994,0.7412842947758005,0.5482841181165203,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6668334465895431,0.9611754527995798,0.4593080430820545,,0.6668334465895431,Strong,No Retrieved Failure Evidence,"sensor_104, sensor_511","sensor_060, sensor_181, sensor_317, sensor_478, sensor_206","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 66.68%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000239,1,Fail,High Risk,0.3250012272911497,0.3127861614453524,0.6872138385546476,0.7494014365522745,10,3,7,0.3,0.3234383566391242,0.10778928748621183,0.6032267800204347,0.5597010819937102,0.8288650040951644,0.42639586445968114,0.6034293272306176,0.5409604054636069,Strong,Moderate Failure Evidence,"sensor_104, sensor_060, sensor_478, sensor_065, sensor_066",sensor_032,"The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 32.34%, and the mean analytical similarity score was 55.97%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001352,0,Pass,Low Risk,0.0243545580369474,0.3882031531772644,0.6117968468227356,0.3974461292897047,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5684994107653397,0.9525887306420593,0.3462033359860257,,0.5684994107653397,Strong,No Retrieved Failure Evidence,sensor_130,"sensor_034, sensor_104, sensor_060, sensor_029, sensor_478","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 56.85%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001246,0,Pass,Engineering Review,0.0496106000647048,0.3163996863058949,0.6836003136941051,0.09018355945730239,10,1,9,0.1,0.07245049042462219,0.01787574951572113,0.4041563854975721,0.35065190692936726,0.8831428589094363,0.20737880921145704,0.25404902625361636,0.3613855603377841,Moderate,Limited Failure Evidence,"sensor_476, sensor_015","sensor_104, sensor_520, sensor_248, sensor_511, sensor_282","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.25%, and the mean analytical similarity score was 35.07%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001553,0,Pass,Engineering Review,0.0589889272315011,0.3031095555369578,0.6968904444630422,0.07661612130885875,10,2,8,0.2,0.1892268546715685,0.056680947980693314,0.5098431532792765,0.376018563759346,0.7117416467366768,0.2013492084392266,0.3557640505915084,0.38108219205130534,Moderate,Limited Failure Evidence,"sensor_424, sensor_476, sensor_153","sensor_034, sensor_032, sensor_104, sensor_181, sensor_432","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 18.92%, and the mean analytical similarity score was 37.60%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001432,0,Pass,Engineering Review,0.0381043993429214,0.4499336147056944,0.5500663852943055,0.7414205905826018,10,1,9,0.1,0.04455422237311734,0.01787574951572113,0.4041563854975721,0.4811321489236639,0.8404256378806537,0.18473837320270312,0.21436468754000731,0.5107729779662925,Moderate,Limited Failure Evidence,"sensor_489, sensor_034, sensor_065","sensor_104, sensor_060, sensor_317, sensor_122, sensor_125","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 4.46%, and the mean analytical similarity score was 48.11%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000699,0,Pass,Engineering Review,0.047695357261218,0.2614421896775487,0.7385578103224513,0.13567438148443733,10,1,9,0.1,0.07819481687720445,0.01787574951572113,0.4041563854975721,0.2970913630542117,0.6609724449651172,0.15048145296531704,0.23231004729823143,0.30428928702709834,Weak,Limited Failure Evidence,sensor_424,"sensor_104, sensor_248, sensor_520, sensor_201, sensor_181","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.82%, and the mean analytical similarity score was 29.71%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000026,0,Pass,High Risk,0.1022168043439557,0.1531403631459027,0.8468596368540973,0.027932960893854775,10,1,9,0.1,0.08112497084457224,0.01787574951572113,0.4041563854975721,0.18780899006790114,0.3841596412489136,0.12175044168319452,0.15235998843607038,0.19174776802699345,Very Weak,Limited Failure Evidence,sensor_104,"sensor_214, sensor_352, sensor_282, sensor_147, sensor_470","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.11%, and the mean analytical similarity score was 18.78%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001378,0,Pass,Engineering Review,0.0420455109646044,0.4464688315967339,0.5535311684032661,0.7541899441340782,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5513770324967262,0.6393105053212813,0.4441015579404141,,0.5513770324967262,Strong,No Retrieved Failure Evidence,"sensor_060, sensor_424, sensor_206","sensor_104, sensor_520, sensor_131, sensor_248, sensor_029","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 55.14%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000631,0,Pass,Engineering Review,0.0671575177307038,0.3225573472489067,0.6774426527510933,0.6145251396648045,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.1408899585137831,0.3276210082710524,0.05947755408497061,,0.1408899585137831,Very Weak,No Retrieved Failure Evidence,"sensor_104, sensor_064, sensor_153","sensor_060, sensor_342, sensor_478, sensor_206, sensor_282","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 14.09%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001238,0,Pass,Engineering Review,0.0471455622287035,0.3243291841309585,0.6756708158690414,0.300877893056664,10,1,9,0.1,0.07096044900067208,0.01787574951572113,0.4041563854975721,0.5460837429330141,0.8956379235188718,0.3875034759049427,0.3875034759049427,0.5637037726027998,Moderate,Limited Failure Evidence,"sensor_104, sensor_181","sensor_214, sensor_060, sensor_352, sensor_342, sensor_578","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.10%, and the mean analytical similarity score was 54.61%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000443,0,Pass,Engineering Review,0.070261084641459,0.402114278364885,0.597885721635115,0.7924980047885076,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.17531689516627727,0.39133136013094494,0.0724691526538979,,0.17531689516627727,Very Weak,No Retrieved Failure Evidence,"sensor_065, sensor_206, sensor_317","sensor_248, sensor_104, sensor_060, sensor_520, sensor_201","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 17.53%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000838,0,Pass,Low Risk,0.0318797060998321,0.3823936801169719,0.6176063198830282,0.3216280925778132,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5374251483468528,0.7622212860639702,0.29097113920571377,,0.5374251483468528,Moderate,No Retrieved Failure Evidence,nan,"sensor_034, sensor_104, sensor_511, sensor_564, sensor_029","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 53.74%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000451,0,Pass,Engineering Review,0.0596931069656709,0.2890750365647135,0.7109249634352865,0.1580207501995211,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.12469991317714946,0.2345072053459323,0.05391617242990029,,0.12469991317714946,Very Weak,No Retrieved Failure Evidence,"sensor_065, sensor_034","sensor_032, sensor_104, sensor_060, sensor_201, sensor_281","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 12.47%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000755,0,Pass,Engineering Review,0.0584131867245203,0.3475692382613476,0.6524307617386524,0.36711891460494817,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.00506865723195885,0.04326057738929107,1.4007865568845787e-05,,0.00506865723195885,Very Weak,No Retrieved Failure Evidence,"sensor_478, sensor_342, sensor_511, sensor_206, sensor_034","sensor_104, sensor_060, sensor_480, sensor_389","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 0.51%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000131,0,Pass,High Risk,0.104469726751709,0.1516262019641405,0.8483737980358594,0.06943335993615318,10,3,7,0.3,0.364657558466445,0.10778928748621183,0.6032267800204347,0.42645332741920655,0.7729634677032321,0.23895535664350756,0.5183647639219311,0.3870627117751818,Moderate,Moderate Failure Evidence,"sensor_104, sensor_060, sensor_511, sensor_386, sensor_520","sensor_478, sensor_206, sensor_480, sensor_548, sensor_201","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 36.47%, and the mean analytical similarity score was 42.65%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000400,0,Pass,Engineering Review,0.049321172754477,0.3003273569901249,0.699672643009875,0.169193934557063,10,1,9,0.1,0.16313267503793924,0.01787574951572113,0.4041563854975721,0.48295880974734884,0.7878636256722418,0.3699918118990277,0.7878636256722418,0.4490804968668052,Moderate,Limited Failure Evidence,"sensor_104, sensor_511, sensor_034","sensor_032, sensor_131, sensor_201, sensor_281, sensor_022","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 16.31%, and the mean analytical similarity score was 48.30%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000150,0,Pass,High Risk,0.1112806630063405,0.158852601728333,0.841147398271667,0.1476456504389465,10,2,8,0.2,0.11561905351841219,0.056680947980693314,0.5098431532792765,0.19416147103909026,0.38053147417132654,0.06623788254914006,0.11224382755641107,0.21464088190976005,Very Weak,Limited Failure Evidence,"sensor_104, sensor_065, sensor_015, sensor_066, sensor_489","sensor_201, sensor_060, sensor_470, sensor_184","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 11.56%, and the mean analytical similarity score was 19.42%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000819,0,Pass,Low Risk,0.0213473101017144,0.4150483504384761,0.5849516495615239,0.41500399042298486,10,1,9,0.1,0.1389884656329055,0.01787574951572113,0.4041563854975721,0.4698665083020687,0.6530602504119539,0.30300476669056514,0.6530602504119539,0.449511648067637,Moderate,Limited Failure Evidence,"sensor_104, sensor_424, sensor_015","sensor_034, sensor_214, sensor_060, sensor_131, sensor_352","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 13.90%, and the mean analytical similarity score was 46.99%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000497,0,Pass,Engineering Review,0.0493746711077056,0.3458840093336803,0.6541159906663196,0.9377494014365523,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5373125635056107,0.8069281105038094,0.3001863130857848,,0.5373125635056107,Moderate,No Retrieved Failure Evidence,"sensor_017, sensor_432","sensor_104, sensor_060, sensor_032, sensor_065, sensor_478","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 53.73%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000749,0,Pass,Low Risk,0.0194137338011722,0.4919321855345954,0.5080678144654046,0.8858739026336792,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.42195033148965333,0.7850442002182325,0.26445202573038795,,0.42195033148965333,Moderate,No Retrieved Failure Evidence,sensor_034,"sensor_104, sensor_060, sensor_520, sensor_201, sensor_282","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 42.20%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000894,0,Pass,Engineering Review,0.0517292485570852,0.3664595040198268,0.6335404959801731,0.33599361532322425,10,1,9,0.1,0.1407289805445939,0.01787574951572113,0.4041563854975721,0.5156743855115197,0.7257033056599608,0.4055536554566294,0.7257033056599608,0.4923378388283596,Moderate,Limited Failure Evidence,sensor_153,"sensor_104, sensor_352, sensor_520, sensor_060, sensor_248","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 14.07%, and the mean analytical similarity score was 51.57%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000913,0,Pass,Engineering Review,0.0440960754815834,0.324533311277672,0.675466688722328,0.8914604948124502,10,1,9,0.1,0.034155356100759114,0.01787574951572113,0.4041563854975721,0.08777480079807005,0.6063408936245536,0.0021279037832412358,0.02997979577931278,0.09419646802237641,Very Weak,Limited Failure Evidence,nan,"sensor_104, sensor_248, sensor_520, sensor_511, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 3.42%, and the mean analytical similarity score was 8.78%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001163,0,Pass,Engineering Review,0.044955538910332,0.3894017945020204,0.6105982054979795,0.5155626496408621,10,2,8,0.2,0.17935600276128064,0.056680947980693314,0.5098431532792765,0.5771836982775537,0.8838377040026042,0.43579741484510953,0.5176068049101754,0.5920779216193983,Strong,Limited Failure Evidence,"sensor_424, sensor_489, sensor_082","sensor_104, sensor_511, sensor_478, sensor_060, sensor_317","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 17.94%, and the mean analytical similarity score was 57.72%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000841,0,Pass,Engineering Review,0.036893126597488,0.375241444588917,0.624758555411083,0.7310454908220272,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.30009415062887357,0.5014887429599866,0.21667795335300416,,0.30009415062887357,Weak,No Retrieved Failure Evidence,"sensor_386, sensor_434","sensor_034, sensor_104, sensor_029, sensor_478, sensor_564","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 30.01%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000708,0,Pass,Engineering Review,0.0473835448352099,0.4056680014932704,0.5943319985067296,0.9704708699122107,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4765597177985435,0.6239155778705419,0.36516914200257594,,0.4765597177985435,Moderate,No Retrieved Failure Evidence,"sensor_342, sensor_478, sensor_206, sensor_574, sensor_476","sensor_104, sensor_032, sensor_352, sensor_548, sensor_485","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 47.66%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001135,0,Pass,Engineering Review,0.0434719913235208,0.3151715767917133,0.6848284232082866,0.3064644852354349,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.2816365427987879,0.9159709386813248,0.08417523958897077,,0.2816365427987879,Weak,No Retrieved Failure Evidence,"sensor_489, sensor_434","sensor_104, sensor_126, sensor_060, sensor_206, sensor_424","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 28.16%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001478,0,Pass,Low Risk,0.0155714199198236,0.4198554310764847,0.5801445689235153,0.169193934557063,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.0046659545217227795,0.04168381400070922,0.00013302338336912588,,0.0046659545217227795,Very Weak,No Retrieved Failure Evidence,"sensor_206, sensor_342, sensor_478, sensor_064","sensor_104, sensor_214, sensor_034, sensor_060, sensor_352","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 0.47%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000051,1,Fail,High Risk,0.1019898466008417,0.2495287098979795,0.7504712901020205,0.43575418994413406,10,1,9,0.1,0.13567384569671387,0.01787574951572113,0.4041563854975721,0.4532497588677943,0.6758710153260483,0.3463772790861866,0.6149413784670189,0.4352840233567694,Moderate,Limited Failure Evidence,"sensor_060, sensor_424, sensor_034, sensor_015","sensor_104, sensor_578, sensor_036, sensor_478, sensor_308","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 13.57%, and the mean analytical similarity score was 45.32%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001346,0,Pass,Low Risk,0.0232767682877164,0.4452342098243039,0.554765790175696,0.8076616121308859,10,2,8,0.2,0.21109517116120077,0.056680947980693314,0.5098431532792765,0.5320493742693178,0.7812755214810707,0.3869125380892084,0.561565268637957,0.5246704006771581,Moderate,Limited Failure Evidence,sensor_406,"sensor_034, sensor_104, sensor_029, sensor_317, sensor_181","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 21.11%, and the mean analytical similarity score was 53.20%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000460,0,Pass,Engineering Review,0.0527357214831558,0.4568567771864261,0.543143222813574,0.9361532322426178,10,1,9,0.1,0.08661688325557455,0.01787574951572113,0.4041563854975721,0.34609691570808787,0.9893156832461056,0.03659848726190053,0.29977836143001874,0.3512434217389845,Weak,Limited Failure Evidence,"sensor_104, sensor_511, sensor_489, sensor_426","sensor_131, sensor_520, sensor_248, sensor_478, sensor_564","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.66%, and the mean analytical similarity score was 34.61%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
