query_wafer_id,query_actual_target,query_actual_status,query_decision,query_failure_probability,query_prediction_confidence,neighbour_rank,historical_wafer_id,historical_target,historical_status,distance,similarity_score
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,3,WF-000921,0,Pass,0.12654858784738005,0.4060251888601578
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,4,WF-000658,0,Pass,0.13026382958530397,0.39542196305118243
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,5,WF-000638,0,Pass,0.1922436224454439,0.2542971529314536
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,6,WF-000347,0,Pass,0.21779367167340277,0.21198673515970237
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,7,WF-001094,0,Pass,0.2545193135155916,0.1631950266225985
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,8,WF-001175,0,Pass,0.2675751194060591,0.14870377224313933
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,9,WF-000624,0,Pass,0.28636843391191164,0.1300736945451029
WF-000002,0,Pass,Engineering Review,0.0622417162205708,0.2844558465860414,10,WF-000438,0,Pass,0.30195511276598674,0.11640614504228916
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,1,WF-000587,0,Pass,0.052139911722083994,0.6897917079533702
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,2,WF-000582,0,Pass,0.05353772780757343,0.6829582696734177
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,3,WF-001471,0,Pass,0.07257866244052931,0.5963424238943401
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,4,WF-001485,0,Pass,0.08183132577394789,0.5583092988322956
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,5,WF-000533,0,Pass,0.09351174010178472,0.5137411622539023
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,6,WF-001525,0,Pass,0.1008397046459091,0.4876150513278875
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,7,WF-000508,0,Pass,0.10105543489567764,0.48686638910862706
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,8,WF-000543,0,Pass,0.10221010871368202,0.4828787498213131
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,9,WF-001515,0,Pass,0.12254900363097558,0.41775793716024584
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,10,WF-000895,0,Pass,0.12459002539583607,0.411728859891174
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,1,WF-000394,0,Pass,0.024363313081068563,0.8406942278772312
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,2,WF-000596,0,Pass,0.11231117984940545,0.4493584442072739
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,3,WF-001406,0,Pass,0.13029127762122278,0.3953446663446284
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,4,WF-000129,0,Pass,0.140764747724807,0.366926241785721
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,5,WF-000118,0,Pass,0.14603534431724274,0.35340726628103614
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,6,WF-001013,0,Pass,0.15321358421198117,0.33579277680026276
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,7,WF-000419,0,Pass,0.16193128486825226,0.31557695453276147
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,8,WF-000920,0,Pass,0.17034904829209657,0.2972124473419608
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,9,WF-001186,1,Fail,0.20820857586318275,0.22696444566166707
WF-000583,0,Pass,Engineering Review,0.0595071627983476,0.3037015086198505,10,WF-000886,0,Pass,0.2182613040144313,0.21128184482940188
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,1,WF-000334,0,Pass,0.015399560779783002,0.8961180706446585
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,2,WF-000107,0,Pass,0.044406250071988736,0.7288533515165345
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,3,WF-000085,0,Pass,0.0621249429774196,0.6424387431926174
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,4,WF-001221,0,Pass,0.08533214359806256,0.5445602535437014
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,5,WF-000520,0,Pass,0.09586802185209506,0.5051912084088487
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,6,WF-000312,0,Pass,0.12221898924014087,0.4187410411931395
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,7,WF-001486,0,Pass,0.13008377830423146,0.3959293822386365
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,8,WF-001292,0,Pass,0.15813997678126832,0.3242147451795403
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,9,WF-000923,0,Pass,0.1820687265572598,0.2734104081140183
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,10,WF-000781,0,Pass,0.19459976902407408,0.25006524512275874
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,1,WF-000271,0,Pass,0.039636160849717085,0.7540415133837571
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,2,WF-000748,0,Pass,0.04576636643618556,0.7218267438378507
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,3,WF-000324,1,Fail,0.046897181209148285,0.7160363507551433
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,4,WF-000689,0,Pass,0.07489137822640977,0.5865997682780338
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,5,WF-001451,0,Pass,0.07568391909789489,0.583297823951962
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,6,WF-000745,0,Pass,0.08622495708497296,0.5411083556265552
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,7,WF-000929,0,Pass,0.09146975317073508,0.5212676216448593
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,8,WF-001183,0,Pass,0.09256368527060194,0.5172219401485025
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,9,WF-000299,0,Pass,0.10323429363732022,0.4793690919489994
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,10,WF-001328,1,Fail,0.13114250331558103,0.3929550062867803
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,1,WF-000880,0,Pass,0.02632747476580505,0.8290150466960677
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,2,WF-001400,0,Pass,0.04611953473210401,0.7200133173570606
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,3,WF-001404,0,Pass,0.123029928355292,0.4163294064024631
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,4,WF-000453,0,Pass,0.12435049615276321,0.41243188647406254
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,5,WF-001270,0,Pass,0.16863240208792496,0.30086870580417585
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,6,WF-001325,1,Fail,0.17485757275296154,0.28782000676205566
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,7,WF-001472,0,Pass,0.20183218132768896,0.23750985931733384
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,8,WF-000066,0,Pass,0.21105188238082204,0.22241432644405087
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,9,WF-001469,0,Pass,0.22557596795962698,0.2005561856141572
WF-000877,0,Pass,Low Risk,0.0347794256432422,0.250089518194109,10,WF-001477,0,Pass,0.245812495200616,0.17363582175695647
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,1,WF-001180,0,Pass,0.013714927875124452,0.9069351495811355
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,2,WF-000035,0,Pass,0.08452521122162658,0.5476990494836687
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,3,WF-001328,1,Fail,0.09108150959102594,0.5227110559372984
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,4,WF-000482,0,Pass,0.10160561491489468,0.4849622646022287
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,5,WF-001090,0,Pass,0.1028879676263232,0.4805530117028119
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,6,WF-001018,0,Pass,0.1304947876837164,0.3947720306241001
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,7,WF-000756,0,Pass,0.1323974516996585,0.38945828853794506
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,8,WF-000299,0,Pass,0.15401757361996635,0.33387538803465067
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,9,WF-000455,0,Pass,0.1676314587643773,0.303021323425337
WF-000957,0,Pass,Low Risk,0.0297655372257082,0.3309649652413883,10,WF-000721,0,Pass,0.16773324045649293,0.3028017312664318
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,1,WF-001551,0,Pass,0.034388068724025625,0.7827605728414349
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,2,WF-001381,0,Pass,0.03666351891737905,0.7701767343511793
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,3,WF-001444,1,Fail,0.05094755073421704,0.6956747581068702
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,4,WF-001374,0,Pass,0.06904129222592101,0.6115580588775009
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,5,WF-000339,0,Pass,0.07149194899790284,0.6009760816173776
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,6,WF-000872,1,Fail,0.07335798987853856,0.5930414485430598
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,7,WF-001320,0,Pass,0.08026364070954183,0.5645782075012936
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,8,WF-000480,0,Pass,0.104195037769788,0.4761000229760344
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,9,WF-000682,0,Pass,0.10856315272002645,0.4615157323436036
WF-001376,0,Pass,Engineering Review,0.0494496445804721,0.4499977177780502,10,WF-001371,0,Pass,0.11382248994834983,0.44454736469205974
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,1,WF-000538,0,Pass,0.04892796777494993,0.7057539707973695
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,2,WF-000514,0,Pass,0.10298972086369323,0.4802048639838077
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,3,WF-000632,0,Pass,0.10667466919873342,0.4677653743944464
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,4,WF-000340,0,Pass,0.16982943125240554,0.2983144576579241
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,5,WF-000556,0,Pass,0.18923057026219894,0.2598134536575666
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,6,WF-000636,0,Pass,0.22336277417815048,0.20374268885874408
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,7,WF-000004,0,Pass,0.3722560919789119,0.07055325711634272
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,8,WF-000442,1,Fail,0.40078318318739103,0.05758050997199294
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,9,WF-000331,0,Pass,0.46401079038685344,0.03670256440370546
WF-000713,0,Pass,Low Risk,0.017998145378469,0.4262656180604821,10,WF-000184,0,Pass,0.46848867694609514,0.035550455159297174
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,1,WF-001274,0,Pass,0.11331126831423795,0.4461689864153344
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,2,WF-001377,0,Pass,0.11731067438834353,0.43363886287290854
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,3,WF-000399,0,Pass,0.12444921339607033,0.4121420026619236
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,4,WF-001356,0,Pass,0.15210733775653668,0.3384490130330828
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,5,WF-001531,0,Pass,0.15831378112678574,0.3238136421055964
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,6,WF-000769,0,Pass,0.16109578469706273,0.3174604997570105
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,7,WF-001015,0,Pass,0.16203709464891394,0.31533921640579293
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,8,WF-001520,1,Fail,0.1716224501858009,0.29452898271089845
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,9,WF-001276,0,Pass,0.21333555576350896,0.21882592581787888
WF-000232,1,Fail,Engineering Review,0.0524209766877405,0.2943467490014416,10,WF-000094,0,Pass,0.21662930865382538,0.21375208405537172
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,1,WF-000556,0,Pass,0.04346951663984273,0.7337324225250933
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,2,WF-000538,0,Pass,0.14022811069652888,0.3683313864238033
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,3,WF-000632,0,Pass,0.14338264893146277,0.36014794189116683
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,4,WF-000514,0,Pass,0.17972919610145527,0.2780044878924925
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,5,WF-000340,0,Pass,0.34572060108465685,0.08523110160311853
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,6,WF-000852,0,Pass,0.37998826176331163,0.06677278598660101
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,7,WF-000479,0,Pass,0.39808706306133085,0.0586969173331327
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,8,WF-000331,0,Pass,0.399392388856026,0.0581537316618737
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,9,WF-000636,0,Pass,0.4030761673676407,0.056647757561993924
WF-000570,0,Pass,Engineering Review,0.0470217662582769,0.3137165186043498,10,WF-000413,0,Pass,0.5278295573430334,0.02329639407679723
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,1,WF-001307,0,Pass,0.04504753495681358,0.7255318757548758
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,2,WF-001036,0,Pass,0.11272251559730168,0.4480438711901809
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,3,WF-000178,0,Pass,0.12355280038442162,0.414781818094203
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,4,WF-001297,0,Pass,0.1450945665976562,0.3557832842631642
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,5,WF-000905,0,Pass,0.14705903595414582,0.35083986530245287
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,6,WF-001003,0,Pass,0.1665215422746361,0.3054263098670533
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,7,WF-000830,0,Pass,0.17663545948236972,0.2841983305495613
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,8,WF-001252,0,Pass,0.22010306566222654,0.20852836702325173
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,9,WF-000057,0,Pass,0.2367130591882591,0.18526193704708338
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.300184120962805,10,WF-001256,0,Pass,0.24209481440022526,0.17829495745762977
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,1,WF-000397,0,Pass,0.010057829204215647,0.9308690091402679
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,2,WF-000703,0,Pass,0.05675998782945305,0.6674625401590224
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,3,WF-000833,0,Pass,0.05758823922508847,0.663536632442877
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,4,WF-000724,0,Pass,0.08319750326198173,0.5529029743038532
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,5,WF-001417,0,Pass,0.09079973939877045,0.5237611397908727
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,6,WF-000602,1,Fail,0.09840243450384213,0.4961536608350993
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,7,WF-000260,0,Pass,0.10543175531466256,0.471924712576161
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,8,WF-000473,0,Pass,0.10737636764229486,0.46543339263088845
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,9,WF-000192,0,Pass,0.11025621516872045,0.45598382417593625
WF-000869,0,Pass,Engineering Review,0.039247380070933,0.3751624804549761,10,WF-000633,0,Pass,0.11858526735151517,0.4297199891968835
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,1,WF-001517,0,Pass,0.3832976834790326,0.06521726956302656
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,2,WF-001516,0,Pass,0.4049893099302741,0.05588109213737116
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,3,WF-001506,0,Pass,0.41906485273390676,0.05055052209715119
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,4,WF-001538,0,Pass,0.5374132541034785,0.02175924831818088
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,5,WF-001511,0,Pass,0.6171971759785393,0.012326843762557698
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,6,WF-001493,0,Pass,0.7550718688751022,0.004617111260842576
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,7,WF-000152,0,Pass,0.7634027582598772,0.004351117153168189
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,8,WF-001534,0,Pass,0.8911867134238145,0.0017511866910569552
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,9,WF-001532,0,Pass,0.9300747784756649,0.0013275220862105077
WF-000770,0,Pass,High Risk,0.0823713437739898,0.2447612854295981,10,WF-001552,0,Pass,1.0260567028173826,0.0006701086283434914
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,1,WF-000228,0,Pass,0.027489879813797285,0.8221797918215025
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,2,WF-000585,0,Pass,0.08158666530049954,0.559283051154885
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,3,WF-000009,0,Pass,0.24955413896462653,0.16906957826452218
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,4,WF-000418,0,Pass,0.2705890362807001,0.14554563086400948
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,5,WF-000619,0,Pass,0.27439692763966805,0.1416512446084972
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,6,WF-000291,0,Pass,0.2845717434399029,0.13174893014932612
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,7,WF-000011,1,Fail,0.3027922141622712,0.11571416859479339
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,8,WF-000279,0,Pass,0.3037546629925439,0.11492365768331747
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,9,WF-000383,0,Pass,0.31211186843898936,0.10828254990390188
WF-001255,1,Fail,High Risk,0.1017632844266154,0.3108319113952568,10,WF-001347,0,Pass,0.33830710861505897,0.08985244982426566
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,1,WF-000473,0,Pass,0.038503278667227955,0.7601504371783333
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,2,WF-000833,0,Pass,0.03880733693211072,0.7585059989568673
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,3,WF-000633,0,Pass,0.05649075815887432,0.6687436833160249
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,4,WF-000397,0,Pass,0.0791631814176815,0.5690207601615572
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,5,WF-000703,0,Pass,0.07924089297574573,0.5687058947737846
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,6,WF-001417,0,Pass,0.0819872486572157,0.5576896081502872
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,7,WF-000483,0,Pass,0.08922419805111292,0.5296717662306628
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,8,WF-001409,0,Pass,0.09005915681899483,0.5265311671209081
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,9,WF-000924,0,Pass,0.09067639399320297,0.5242214794731579
WF-000659,0,Pass,Low Risk,0.0342839994440544,0.3777420476457422,10,WF-000637,0,Pass,0.10201440246073323,0.48355231076289346
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,1,WF-000305,0,Pass,0.09303453205712095,0.5154902909798089
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,2,WF-000995,0,Pass,0.11246204979447343,0.4488758371140841
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,3,WF-001204,0,Pass,0.15569667704863616,0.3299062255763315
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,4,WF-000174,0,Pass,0.1786475979514452,0.2801544114866979
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,5,WF-001428,0,Pass,0.2270921654960596,0.19840201376864514
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,6,WF-001146,0,Pass,0.28374501033550326,0.13252700805081086
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,7,WF-000359,0,Pass,0.3081044961533447,0.11141772786908967
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,8,WF-000489,0,Pass,0.33376800013725977,0.09280482188961493
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,9,WF-000961,0,Pass,0.3363075452478205,0.09114127118117582
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,10,WF-000956,0,Pass,0.33653412592121135,0.09099430448342695
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,1,WF-000073,0,Pass,0.06884883052919662,0.6123969605962727
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,2,WF-001010,0,Pass,0.07485939510307382,0.5867334104751067
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,3,WF-000997,0,Pass,0.08958595834298963,0.5283087541316605
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,4,WF-000088,0,Pass,0.09114308075367067,0.5224818767387956
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,5,WF-001555,0,Pass,0.09476545882080002,0.5091740860157131
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,6,WF-000121,0,Pass,0.12065347256990998,0.42343628475504064
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,7,WF-001114,0,Pass,0.196361841644011,0.24694645536246496
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,8,WF-000207,0,Pass,0.21007736958967396,0.22396346321263702
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,9,WF-001208,0,Pass,0.23336080752030558,0.18973854638455093
WF-000867,0,Pass,High Risk,0.1070555208950244,0.215814628663556,10,WF-000377,0,Pass,0.2499594061736059,0.16858226114531077
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,1,WF-000466,0,Pass,0.05429120924916759,0.6793028834204194
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,2,WF-001088,0,Pass,0.058645000855781504,0.6585610957959422
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,3,WF-000478,0,Pass,0.05901658477600619,0.6568204524730565
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,4,WF-000743,0,Pass,0.06315561628474783,0.6377398990491001
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,5,WF-000641,0,Pass,0.15405095309115854,0.3337960203678586
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,6,WF-001312,0,Pass,0.15812685802792742,0.32424504060102655
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,7,WF-000181,1,Fail,0.1881039978707628,0.2619065811046576
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,8,WF-001420,0,Pass,0.19554374242108225,0.2483895873926232
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,9,WF-000843,0,Pass,0.2158790608194664,0.21489735266849952
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,10,WF-000328,1,Fail,0.22359685602236862,0.20340328313916584
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,1,WF-000740,0,Pass,0.018132625479522133,0.8788427406407118
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,2,WF-000360,0,Pass,0.04967688821800126,0.7019993800129619
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,3,WF-000448,0,Pass,0.053256284418344124,0.6843286842231323
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,4,WF-001112,0,Pass,0.060028306450326425,0.6521044363098975
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,5,WF-001421,0,Pass,0.060557087612666274,0.6496530771910117
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,6,WF-001304,1,Fail,0.06147402050411646,0.6454241223278565
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,7,WF-000203,0,Pass,0.07032558997876041,0.6059894081378625
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,8,WF-001242,1,Fail,0.07546683178771552,0.5842004169710099
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,9,WF-000411,0,Pass,0.08674121845585996,0.5391223200166514
WF-000940,0,Pass,Low Risk,0.0319485248093627,0.3872302017918184,10,WF-001326,1,Fail,0.10127530848696294,0.4861045307691189
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,1,WF-000910,0,Pass,0.10380397597452018,0.4774279675213272
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,2,WF-000984,0,Pass,0.12266945268702471,0.4173996978712485
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,3,WF-000999,0,Pass,0.12333848957086507,0.41541543488418875
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,4,WF-000414,0,Pass,0.13383509159127005,0.3854907527749108
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,5,WF-000511,0,Pass,0.14831640414010402,0.34771191708773735
WF-000536,0,Pass,Engineering Review,0.0625372168080231,0.4111796620541439,6,WF-001067,0,Pass,0.1615779073508964,0.31637223851227164
