wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity,historical_weighted_failure_rate,priority_1_sensor,priority_1_score,priority_1_level,top_5_sensors,very_high_or_high_sensor_count,missing_priority_sensor_count,inspection_summary
WF-000968,0,Pass,Low Risk,0.0278010924165778,0.4422191986964867,0.5577808013035133,0.7414205905826018,0.0773230099448095,sensor_342,0.7250000000000001,High,"sensor_342, sensor_126, sensor_104, sensor_060, sensor_130",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.78%. The first statistical sensor measurements to investigate are sensor_342, sensor_126, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-000973,0,Pass,Engineering Review,0.0363493656581005,0.436292671405241,0.5637073285947589,0.9329608938547486,0.0,sensor_034,0.8500000000000001,Very High,"sensor_034, sensor_511, sensor_104, sensor_060, sensor_214",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.63%. The first statistical sensor measurements to investigate are sensor_034, sensor_511, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-000974,0,Pass,Low Risk,0.0263637970331434,0.4233584013217353,0.5766415986782647,0.8906624102154829,0.1329891349470193,sensor_104,0.75,Moderate,"sensor_104, sensor_060, sensor_511, sensor_131, sensor_126",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.64%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_511. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-000990,0,Pass,Low Risk,0.0247430443724499,0.4632096323246942,0.5367903676753059,0.922585794094174,0.113154607480914,sensor_034,0.675,Moderate,"sensor_034, sensor_104, sensor_060, sensor_126, sensor_214",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.47%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001005,0,Pass,Low Risk,0.0174044761498418,0.5129151645928662,0.4870848354071337,0.9401436552274542,0.0,sensor_060,0.775,Moderate,"sensor_060, sensor_104, sensor_214, sensor_511, sensor_206",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.74%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001006,0,Pass,Low Risk,0.0324334385598817,0.3797129555353371,0.6202870444646629,0.45810055865921784,0.0681962576129432,sensor_104,0.675,Moderate,"sensor_104, sensor_478, sensor_060, sensor_206, sensor_342",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.24%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,0.9704708699122107,0.121217336939975,sensor_104,0.675,Moderate,"sensor_104, sensor_034, sensor_424, sensor_060, sensor_317",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.79%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_424. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001032,0,Pass,Engineering Review,0.0351566409644104,0.4225728136607217,0.5774271863392784,0.5490822027134876,0.0,sensor_104,0.85,Moderate,"sensor_104, sensor_478, sensor_511, sensor_060, sensor_214",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.52%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_511. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001033,0,Pass,Engineering Review,0.0418474101202156,0.3995828351631742,0.6004171648368257,0.6855546687948924,0.0,sensor_104,0.8,Moderate,"sensor_104, sensor_478, sensor_060, sensor_206, sensor_432",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.18%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001034,0,Pass,Engineering Review,0.0771235202510167,0.194284902104989,0.805715097895011,0.08060654429369518,0.0768968230023324,sensor_060,0.7125,Moderate,"sensor_060, sensor_104, sensor_349, sensor_082, sensor_130",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 7.71%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_349. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001035,0,Pass,Engineering Review,0.0598173219059501,0.4027124627053428,0.5972875372946571,0.5538707102952913,0.0814318260196315,sensor_153,0.7625,High,"sensor_153, sensor_104, sensor_214, sensor_288, sensor_060",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.98%. The first statistical sensor measurements to investigate are sensor_153, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001037,0,Pass,Engineering Review,0.0509239273914036,0.3533377038643072,0.6466622961356927,0.5235434956105347,0.0,sensor_478,0.8500000000000001,Very High,"sensor_478, sensor_206, sensor_104, sensor_342, sensor_060",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.09%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001038,0,Pass,Engineering Review,0.0409972899372134,0.2909068411500524,0.7090931588499476,0.16999201915403028,0.1159635918027124,sensor_104,0.7375,Moderate,"sensor_104, sensor_060, sensor_214, sensor_082, sensor_352",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.10%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001050,0,Pass,Engineering Review,0.041453372249273,0.4163713865103184,0.5836286134896815,0.7964884277733439,0.1102875100261881,sensor_104,0.8,Moderate,"sensor_104, sensor_342, sensor_060, sensor_432, sensor_214",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.15%. The first statistical sensor measurements to investigate are sensor_104, sensor_342, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001053,0,Pass,Engineering Review,0.0571068407006044,0.3260177654300574,0.6739822345699427,0.4764565043894653,0.0,sensor_104,0.75,Moderate,"sensor_104, sensor_478, sensor_060, sensor_578, sensor_511",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.71%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001059,0,Pass,Low Risk,0.0292397966553082,0.4496399023280234,0.5503600976719766,0.6903431763766961,0.129940256986305,sensor_104,0.825,Moderate,"sensor_104, sensor_060, sensor_214, sensor_511, sensor_352",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.92%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001074,0,Pass,Low Risk,0.0255857049947101,0.4411518393451659,0.5588481606548341,0.6081404628890663,0.0,sensor_104,0.85,Moderate,"sensor_104, sensor_060, sensor_478, sensor_214, sensor_130",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.56%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001091,0,Pass,Engineering Review,0.0476745203383376,0.4326704015691052,0.5673295984308948,0.8523543495610535,0.0,sensor_104,0.8,Moderate,"sensor_104, sensor_060, sensor_511, sensor_478, sensor_130",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.77%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_511. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001093,0,Pass,High Risk,0.0971869380346342,0.1907753285344991,0.8092246714655008,0.19473264166001591,0.066044215543888,sensor_034,0.7000000000000001,High,"sensor_034, sensor_104, sensor_282, sensor_060, sensor_511",1,0,"The record is assigned to High Risk with a calibrated failure probability of 9.72%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_282. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001095,0,Pass,High Risk,0.0855171138577884,0.2856929953313584,0.7143070046686416,0.11572226656025542,0.0,sensor_104,0.7125,Moderate,"sensor_104, sensor_478, sensor_424, sensor_432, sensor_282",0,0,"The record is assigned to High Risk with a calibrated failure probability of 8.55%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_424. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001096,0,Pass,Engineering Review,0.0499985555243499,0.3611703519075483,0.6388296480924517,0.578611332801277,0.1910562457512789,sensor_282,0.7250000000000001,High,"sensor_282, sensor_060, sensor_317, sensor_104, sensor_126",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.00%. The first statistical sensor measurements to investigate are sensor_282, sensor_060, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001098,0,Pass,Low Risk,0.0300055477309219,0.3484749493115283,0.6515250506884717,0.4030327214684757,0.0,sensor_104,0.8,Moderate,"sensor_104, sensor_432, sensor_214, sensor_060, sensor_511",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.00%. The first statistical sensor measurements to investigate are sensor_104, sensor_432, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001099,0,Pass,Low Risk,0.0144297908565783,0.4665405955140928,0.5334594044859071,0.6193136472466082,0.0,sensor_424,0.6875,High,"sensor_424, sensor_214, sensor_478, sensor_104, sensor_060",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.44%. The first statistical sensor measurements to investigate are sensor_424, sensor_214, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690235,0.5468412390309765,0.8292098962490024,0.0,sensor_104,0.825,Moderate,"sensor_104, sensor_060, sensor_130, sensor_478, sensor_029",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.84%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_130. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,0.6767987294435751,0.6544293695131684,0.0,sensor_104,0.825,Moderate,"sensor_104, sensor_478, sensor_060, sensor_206, sensor_130",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.00%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,0.2913008778930567,0.103582207853527,sensor_034,0.825,Very High,"sensor_034, sensor_424, sensor_104, sensor_015, sensor_060",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.20%. The first statistical sensor measurements to investigate are sensor_034, sensor_424, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001117,0,Pass,Engineering Review,0.0539520871203171,0.3499027239361751,0.6500972760638248,0.48443735035913804,0.0,sensor_060,0.7999999999999999,Moderate,"sensor_060, sensor_104, sensor_511, sensor_432, sensor_478",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.40%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_511. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001123,0,Pass,Low Risk,0.0306379573140376,0.3842612344307621,0.6157387655692379,0.5403032721468476,0.1296411037927226,sensor_104,0.825,Moderate,"sensor_104, sensor_060, sensor_424, sensor_478, sensor_432",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.06%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_424. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001124,0,Pass,Insufficient Evidence,0.0256633708061988,0.3334313306030296,0.6665686693969703,0.011971268954509173,0.0,sensor_104,0.6875,Moderate,"sensor_104, sensor_015, sensor_060, sensor_511, sensor_434",1,0,"The record is assigned to Insufficient Evidence with a calibrated failure probability of 2.57%. The first statistical sensor measurements to investigate are sensor_104, sensor_015, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001130,0,Pass,Low Risk,0.0334438967979777,0.3777399800584026,0.6222600199415973,0.44612928970470866,0.1010259650907984,sensor_104,0.7,Moderate,"sensor_104, sensor_317, sensor_060, sensor_015, sensor_511",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.34%. The first statistical sensor measurements to investigate are sensor_104, sensor_317, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001135,0,Pass,Engineering Review,0.0434719913235208,0.3151715767917133,0.6848284232082866,0.3064644852354349,0.0,sensor_104,0.8125,Moderate,"sensor_104, sensor_478, sensor_060, sensor_126, sensor_434",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.35%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001138,0,Pass,Engineering Review,0.0795190587134035,0.3769974869130637,0.6230025130869363,0.5251396648044693,0.0,sensor_424,0.6749999999999999,High,"sensor_424, sensor_104, sensor_214, sensor_478, sensor_206",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 7.95%. The first statistical sensor measurements to investigate are sensor_424, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001139,0,Pass,Engineering Review,0.0434429060618953,0.3902777776441106,0.6097222223558894,0.5506783719074222,0.1459648141825485,sensor_104,0.725,Moderate,"sensor_104, sensor_060, sensor_432, sensor_478, sensor_126",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.34%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_432. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001143,0,Pass,Low Risk,0.0214773592737084,0.383026252222064,0.616973747777936,0.5490822027134876,0.0,sensor_104,0.775,Moderate,"sensor_104, sensor_060, sensor_478, sensor_317, sensor_181",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.15%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001151,0,Pass,Low Risk,0.0184493647110867,0.3692702494923044,0.6307297505076956,0.2537909018355946,0.0,sensor_104,0.75,Moderate,"sensor_104, sensor_034, sensor_317, sensor_060, sensor_282",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.84%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001157,0,Pass,Engineering Review,0.0445785602112406,0.3732563073354618,0.6267436926645382,0.43096568236233046,0.0,sensor_104,0.75,Moderate,"sensor_104, sensor_206, sensor_317, sensor_214, sensor_181",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.46%. The first statistical sensor measurements to investigate are sensor_104, sensor_206, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001163,0,Pass,Engineering Review,0.044955538910332,0.3894017945020204,0.6105982054979795,0.5155626496408621,0.1793560027612806,sensor_104,0.825,Moderate,"sensor_104, sensor_424, sensor_060, sensor_511, sensor_478",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.50%. The first statistical sensor measurements to investigate are sensor_104, sensor_424, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350711,0.5688440387649288,0.9177972865123704,0.1670082789966941,sensor_034,0.7500000000000001,High,"sensor_034, sensor_104, sensor_060, sensor_424, sensor_064",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.75%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001176,0,Pass,Low Risk,0.0331359064005779,0.3554022809060009,0.6445977190939991,0.2553870710295292,0.0784273613860779,sensor_034,0.875,Very High,"sensor_034, sensor_104, sensor_317, sensor_060, sensor_511",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.31%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001185,0,Pass,Low Risk,0.0313558480806723,0.4581440231495723,0.5418559768504276,0.8523543495610535,0.0,sensor_065,0.7625,High,"sensor_065, sensor_060, sensor_066, sensor_015, sensor_104",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.14%. The first statistical sensor measurements to investigate are sensor_065, sensor_060, sensor_066. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001190,1,Fail,Low Risk,0.0269371623680153,0.3997627210835821,0.6002372789164179,0.4277733439744613,0.0,sensor_424,0.75,High,"sensor_424, sensor_153, sensor_034, sensor_104, sensor_214",2,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.69%. The first statistical sensor measurements to investigate are sensor_424, sensor_153, sensor_034. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001192,0,Pass,High Risk,0.0988537527957076,0.3089427468217092,0.6910572531782908,0.6528332003192339,0.0,sensor_060,0.85,Very High,"sensor_060, sensor_104, sensor_282, sensor_478, sensor_082",1,0,"The record is assigned to High Risk with a calibrated failure probability of 9.89%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_282. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001205,0,Pass,High Risk,0.1215678334293939,0.3735110521406313,0.6264889478593687,0.7653631284916201,0.0497755899879847,sensor_424,0.7749999999999999,High,"sensor_424, sensor_432, sensor_104, sensor_181, sensor_060",1,0,"The record is assigned to High Risk with a calibrated failure probability of 12.16%. The first statistical sensor measurements to investigate are sensor_424, sensor_432, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001206,0,Pass,Engineering Review,0.0514523456403994,0.307464841534433,0.692535158465567,0.2537909018355946,0.0,sensor_104,0.725,Moderate,"sensor_104, sensor_214, sensor_060, sensor_103, sensor_511",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.15%. The first statistical sensor measurements to investigate are sensor_104, sensor_214, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001209,0,Pass,Engineering Review,0.0725170463385827,0.2990451487357989,0.7009548512642011,0.538707102952913,0.0,sensor_424,0.7,High,"sensor_424, sensor_060, sensor_478, sensor_104, sensor_034",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 7.25%. The first statistical sensor measurements to investigate are sensor_424, sensor_060, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,0.5621844741140087,0.9154030327214685,0.0,sensor_181,0.6625,High,"sensor_181, sensor_034, sensor_104, sensor_060, sensor_133",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.30%. The first statistical sensor measurements to investigate are sensor_181, sensor_034, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,0.5802365658555799,0.7605746209098165,0.0,sensor_104,0.975,Very High,"sensor_104, sensor_511, sensor_034, sensor_060, sensor_478",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.96%. The first statistical sensor measurements to investigate are sensor_104, sensor_511, sensor_034. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001219,0,Pass,Engineering Review,0.065472972330567,0.4047061564805808,0.5952938435194193,0.962490023942538,0.0,sensor_104,0.975,Very High,"sensor_104, sensor_034, sensor_478, sensor_060, sensor_133",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.55%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001220,0,Pass,Engineering Review,0.0594824044989312,0.3001841209628049,0.6998158790371951,0.5945730247406225,0.0,sensor_153,0.725,High,"sensor_153, sensor_104, sensor_520, sensor_060, sensor_206",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.95%. The first statistical sensor measurements to investigate are sensor_153, sensor_104, sensor_520. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001227,0,Pass,High Risk,0.0881482315700047,0.3289197566845739,0.6710802433154262,0.6999201915403033,0.1334932017875802,sensor_104,0.8,Very High,"sensor_104, sensor_126, sensor_034, sensor_282, sensor_130",2,0,"The record is assigned to High Risk with a calibrated failure probability of 8.81%. The first statistical sensor measurements to investigate are sensor_104, sensor_126, sensor_034. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,0.4325618515562649,0.0,sensor_104,0.7625,Moderate,"sensor_104, sensor_206, sensor_126, sensor_317, sensor_034",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.93%. The first statistical sensor measurements to investigate are sensor_104, sensor_206, sensor_126. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982195,0.6216337808017804,0.4652833200319234,0.3245745657840421,sensor_104,0.825,Very High,"sensor_104, sensor_065, sensor_060, sensor_424, sensor_511",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.35%. The first statistical sensor measurements to investigate are sensor_104, sensor_065, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001238,0,Pass,Engineering Review,0.0471455622287035,0.3243291841309585,0.6756708158690414,0.300877893056664,0.070960449000672,sensor_104,0.9,Very High,"sensor_104, sensor_060, sensor_181, sensor_214, sensor_206",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.71%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_181. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001240,0,Pass,Engineering Review,0.0517514508083244,0.3962679002211795,0.6037320997788205,0.6719872306464485,0.0,sensor_478,0.675,Moderate,"sensor_478, sensor_060, sensor_206, sensor_342, sensor_511",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.18%. The first statistical sensor measurements to investigate are sensor_478, sensor_060, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001243,1,Fail,High Risk,0.1296846647603923,0.2400582744467248,0.7599417255532752,0.3814844373503591,0.0,sensor_104,0.875,Very High,"sensor_104, sensor_511, sensor_060, sensor_125, sensor_434",2,0,"The record is assigned to High Risk with a calibrated failure probability of 12.97%. The first statistical sensor measurements to investigate are sensor_104, sensor_511, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001246,0,Pass,Engineering Review,0.0496106000647048,0.3163996863058949,0.6836003136941051,0.09018355945730239,0.0724504904246221,sensor_104,0.7625,Moderate,"sensor_104, sensor_015, sensor_317, sensor_511, sensor_282",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.96%. The first statistical sensor measurements to investigate are sensor_104, sensor_015, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001250,0,Pass,Engineering Review,0.0608561260742196,0.294246979903959,0.7057530200960409,0.41021548284118114,0.0,sensor_015,0.675,High,"sensor_015, sensor_317, sensor_104, sensor_478, sensor_060",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.09%. The first statistical sensor measurements to investigate are sensor_015, sensor_317, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001255,1,Fail,High Risk,0.1017632844266155,0.3108319113952568,0.6891680886047432,0.24102154828411815,0.048249397600124,sensor_478,0.675,Moderate,"sensor_478, sensor_104, sensor_133, sensor_432, sensor_511",0,0,"The record is assigned to High Risk with a calibrated failure probability of 10.18%. The first statistical sensor measurements to investigate are sensor_478, sensor_104, sensor_133. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001260,0,Pass,Engineering Review,0.045878457633465,0.2919330066343707,0.7080669933656293,0.36233040702314445,0.1706464740246565,sensor_424,0.7000000000000001,High,"sensor_424, sensor_104, sensor_125, sensor_478, sensor_060",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.59%. The first statistical sensor measurements to investigate are sensor_424, sensor_104, sensor_125. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001269,0,Pass,Engineering Review,0.0532446440524183,0.3577731612084175,0.6422268387915825,0.5865921787709497,0.0,sensor_104,0.8,Very High,"sensor_104, sensor_034, sensor_342, sensor_432, sensor_478",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.32%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_342. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001272,0,Pass,High Risk,0.098118345415062,0.2910987962327803,0.7089012037672198,0.7486033519553073,0.0771093387910205,sensor_104,0.8,Very High,"sensor_104, sensor_060, sensor_206, sensor_125, sensor_015",1,0,"The record is assigned to High Risk with a calibrated failure probability of 9.81%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001273,0,Pass,High Risk,0.1811384392853575,0.3765387710063268,0.6234612289936732,0.47964884277733444,0.0,sensor_104,0.8,Very High,"sensor_104, sensor_424, sensor_015, sensor_125, sensor_126",1,0,"The record is assigned to High Risk with a calibrated failure probability of 18.11%. The first statistical sensor measurements to investigate are sensor_104, sensor_424, sensor_015. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
